метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/40274147/;Москва, район Тверской, Тихвинская ул., 7;7;11.5;42
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/25714456/;Москва, район Тверской, Сущевская ул., 13-15;2;12.8;40
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/37778122/;Москва, район Тверской, Тихвинская ул., 17С1;12;13.9;48
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/33890266/;Москва, район Тверской, 2-й Щемиловский пер., 5а;6;18.9;60
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/15853228/;Москва, район Марьина роща, Новосущевская ул., 15;10;27.5;76
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/46514247/;Москва, район Тверской, Краснопролетарская ул., 9;5;31.5;59
Новослободская;1-комнатная;http://www.cian.ru/sale/flat/24337668/;Москва, район Тверской, ул. Фадеева, 4А;6;38.0;52
Новослободская;1-комнатная;http://www.cian.ru/sale/flat/34790878/;Москва, район Тверской, Тихвинский пер., 10-12к5;7;7.5;31
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/39279143/;Москва, район Тверской, Перуновский пер., 4-8;5;8.7;37
Новослободская;1-комнатная;http://www.cian.ru/sale/flat/42608982/;Москва, район Марьина роща, Тихвинская ул., 12;10;9.3;37
Новослободская;1-комнатная;http://www.cian.ru/sale/flat/18103114/;Москва, район Марьина роща, Тихвинская ул., 16;10;9.9;38
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/38552692/;Москва, район Тверской, Новослободская ул., 67/69;5;10.2;48
Новослободская;1-комнатная;http://www.cian.ru/sale/flat/36274553/;Москва, район Марьина роща, Новосущевская ул., 15К1;15;10.4;36
Новослободская;1-комнатная;http://www.cian.ru/sale/flat/32543668/;Москва, район Тверской, 3-й Самотечный пер., 19;8;11.5;39
Новослободская;1-комнатная;http://www.cian.ru/sale/flat/25122766/;Москва, район Тверской, Угловой пер., 2;10;11.6;26
Новослободская;1-комнатная;http://www.cian.ru/sale/flat/41995158/;Москва, район Тверской, Делегатская ул., 14/2;10;11.9;36
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/25081354/;Москва, район Тверской, Тихвинская ул., 17С1;10;13.0;48
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/33532036/;Москва, район Тверской, Тихвинский пер., 10-12С6;5;13.2;67
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/21278291/;Москва, район Тверской, Тихвинская ул., 17С1;10;13.5;53
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/42590964/;Москва, район Тверской, Тихвинская ул., 17С1;9;13.5;50
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/19634710/;Москва, район Тверской, Тихвинская ул., 17С1;10;13.8;48
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/18524620/;Москва, район Тверской, Тихвинская ул., 17С1;10;14.0;53
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/40434263/;Москва, район Тверской, 1-й Самотечный пер., 20/1к2;7;15.0;43
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/42807588/;Москва, район Тверской, Новослободская ул., 62К14;10;15.3;59
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/22919736/;Москва, район Тверской, Селезневская ул., 34К1;10;16.3;48
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/42589428/;Москва, район Тверской, Никоновский пер., 3/1;7;16.8;53
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/42793440/;Москва, район Тверской, Долгоруковская ул., 39/6;10;20.0;52
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/41426897/;Москва, район Тверской, Долгоруковская ул., 39/6;1;20.0;52
Новослободская;2-комнатная;http://www.cian.ru/sale/flat/41475137/;Москва, район Тверской, Краснопролетарская ул., 9;5;20.2;60
