метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Киевская;2-комнатная;http://www.cian.ru/sale/flat/43275960/;Москва, район Дорогомилово, Студенческая ул., 16;8;11.1;45
Киевская;2-комнатная;http://www.cian.ru/sale/flat/16362988/;Москва, район Дорогомилово, Большая Дорогомиловская ул., 16;10;11.5;41
Киевская;1-комнатная;http://www.cian.ru/sale/flat/46598062/;Москва, район Дорогомилово, Брянская ул., 2;2;11.9;38
Киевская;2-комнатная;http://www.cian.ru/sale/flat/40613345/;Москва, район Дорогомилово, Дохтуровский пер., 2;6;12.1;46
Киевская;1-комнатная;http://www.cian.ru/sale/flat/43126938/;Москва, район Хамовники, Ростовская наб., 3;10;12.5;34
Киевская;1-комнатная;http://www.cian.ru/sale/flat/36859672/;Москва, район Дорогомилово, Кутузовский просп., 15;8;12.5;35
Киевская;1-комнатная;http://www.cian.ru/sale/flat/46493302/;Москва, район Дорогомилово, Украинский бул., 6;5;12.7;40
Киевская;1-комнатная;http://www.cian.ru/sale/flat/44052430/;Москва, район Дорогомилово, Большая Дорогомиловская ул., 11;9;13.0;38
Киевская;1-комнатная;http://www.cian.ru/sale/flat/32316958/;Москва, район Хамовники, 1-й Вражский пер., 4;8;13.2;35
Киевская;1-комнатная;http://www.cian.ru/sale/flat/34547878/;Москва, район Дорогомилово, наб. Тараса Шевченко, 15;5;13.3;38
Киевская;1-комнатная;http://www.cian.ru/sale/flat/44771567/;Москва, район Хамовники, 1-й Вражский пер., 4;5;13.7;30
Киевская;2-комнатная;http://www.cian.ru/sale/flat/36547768/;Москва, район Хамовники, ул. Плющиха, 33;7;14.2;41
Киевская;2-комнатная;http://www.cian.ru/sale/flat/30321628/;Москва, район Дорогомилово, Кутузовский просп., 15;7;14.2;42
Киевская;1-комнатная;http://www.cian.ru/sale/flat/32984188/;Москва, район Дорогомилово, Украинский бул., 5;5;14.5;35
Киевская;1-комнатная;http://www.cian.ru/sale/flat/37993792/;Москва, район Хамовники, пер. Серпов, 5;11;14.8;36
Киевская;2-комнатная;http://www.cian.ru/sale/flat/40636349/;Москва, район Дорогомилово, Большая Дорогомиловская ул., 8;3;14.9;54
Киевская;1-комнатная;http://www.cian.ru/sale/flat/17868208/;Москва, район Дорогомилово, Кутузовский просп., 17;8;15.0;36
Киевская;2-комнатная;http://www.cian.ru/sale/flat/3595388/;Москва, район Дорогомилово, Брянская ул., 2;3;15.0;57
Киевская;2-комнатная;http://www.cian.ru/sale/flat/38040334/;Москва, район Дорогомилово, Украинский бул., 8К2;3;15.2;50
Киевская;2-комнатная;http://www.cian.ru/sale/flat/43126932/;Москва, район Хамовники, Ростовская наб., 1;10;15.5;43
Киевская;2-комнатная;http://www.cian.ru/sale/flat/46073617/;Москва, район Дорогомилово, Кутузовский просп., 14;9;15.9;57
Киевская;1-комнатная;http://www.cian.ru/sale/flat/35901408/;Москва, район Хамовники, Саввинская наб., 19С1А;10;16.5;44
Киевская;2-комнатная;http://www.cian.ru/sale/flat/29657140/;Москва, район Дорогомилово, Большая Дорогомиловская ул., 9;8;17.0;56
Киевская;2-комнатная;http://www.cian.ru/sale/flat/33331198/;Москва, район Дорогомилово, Большая Дорогомиловская ул., 5;5;17.5;62
Киевская;2-комнатная;http://www.cian.ru/sale/flat/3567499/;Москва, район Дорогомилово, Большая Дорогомиловская ул., 1;3;17.5;65
Киевская;2-комнатная;http://www.cian.ru/sale/flat/43275960/;Москва, район Дорогомилово, Студенческая ул., 16;8;11.1;45
Киевская;2-комнатная;http://www.cian.ru/sale/flat/16362988/;Москва, район Дорогомилово, Большая Дорогомиловская ул., 16;10;11.5;41
Киевская;1-комнатная;http://www.cian.ru/sale/flat/46598062/;Москва, район Дорогомилово, Брянская ул., 2;2;11.9;38
Киевская;2-комнатная;http://www.cian.ru/sale/flat/40613345/;Москва, район Дорогомилово, Дохтуровский пер., 2;6;12.1;46
Киевская;1-комнатная;http://www.cian.ru/sale/flat/43126938/;Москва, район Хамовники, Ростовская наб., 3;10;12.5;34
Киевская;1-комнатная;http://www.cian.ru/sale/flat/36859672/;Москва, район Дорогомилово, Кутузовский просп., 15;8;12.5;35
Киевская;1-комнатная;http://www.cian.ru/sale/flat/46493302/;Москва, район Дорогомилово, Украинский бул., 6;5;12.7;40
Киевская;1-комнатная;http://www.cian.ru/sale/flat/44052430/;Москва, район Дорогомилово, Большая Дорогомиловская ул., 11;9;13.0;38
Киевская;1-комнатная;http://www.cian.ru/sale/flat/32316958/;Москва, район Хамовники, 1-й Вражский пер., 4;8;13.2;35
Киевская;1-комнатная;http://www.cian.ru/sale/flat/34547878/;Москва, район Дорогомилово, наб. Тараса Шевченко, 15;5;13.3;38
Киевская;1-комнатная;http://www.cian.ru/sale/flat/44771567/;Москва, район Хамовники, 1-й Вражский пер., 4;5;13.7;30
Киевская;2-комнатная;http://www.cian.ru/sale/flat/36547768/;Москва, район Хамовники, ул. Плющиха, 33;7;14.2;41
Киевская;2-комнатная;http://www.cian.ru/sale/flat/30321628/;Москва, район Дорогомилово, Кутузовский просп., 15;7;14.2;42
Киевская;1-комнатная;http://www.cian.ru/sale/flat/32984188/;Москва, район Дорогомилово, Украинский бул., 5;5;14.5;35
Киевская;1-комнатная;http://www.cian.ru/sale/flat/37993792/;Москва, район Хамовники, пер. Серпов, 5;11;14.8;36
Киевская;2-комнатная;http://www.cian.ru/sale/flat/40636349/;Москва, район Дорогомилово, Большая Дорогомиловская ул., 8;3;14.9;54
Киевская;1-комнатная;http://www.cian.ru/sale/flat/17868208/;Москва, район Дорогомилово, Кутузовский просп., 17;8;15.0;36
Киевская;2-комнатная;http://www.cian.ru/sale/flat/3595388/;Москва, район Дорогомилово, Брянская ул., 2;3;15.0;57
Киевская;2-комнатная;http://www.cian.ru/sale/flat/38040334/;Москва, район Дорогомилово, Украинский бул., 8К2;3;15.2;50
Киевская;2-комнатная;http://www.cian.ru/sale/flat/43126932/;Москва, район Хамовники, Ростовская наб., 1;10;15.5;43
Киевская;2-комнатная;http://www.cian.ru/sale/flat/46073617/;Москва, район Дорогомилово, Кутузовский просп., 14;9;15.9;57
Киевская;1-комнатная;http://www.cian.ru/sale/flat/35901408/;Москва, район Хамовники, Саввинская наб., 19С1А;10;16.5;44
Киевская;2-комнатная;http://www.cian.ru/sale/flat/29657140/;Москва, район Дорогомилово, Большая Дорогомиловская ул., 9;8;17.0;56
Киевская;2-комнатная;http://www.cian.ru/sale/flat/33331198/;Москва, район Дорогомилово, Большая Дорогомиловская ул., 5;5;17.5;62
Киевская;2-комнатная;http://www.cian.ru/sale/flat/3567499/;Москва, район Дорогомилово, Большая Дорогомиловская ул., 1;3;17.5;65
