метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/42844020/;Москва, район Царицыно, Кавказский бул., 47К1;13;3.9;24
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/44801489/;Москва, район Царицыно, Кавказский бул., 14;10;5.4;32
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/23812836/;Москва, район Москворечье-Сабурово, Кантемировская ул., 4К1;15;6.2;38
Кантемировская;2-комнатная;http://www.cian.ru/sale/flat/28443172/;Москва, район Царицыно, Пролетарский просп., 18К4;3;6.3;41
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/42468318/;Москва, район Москворечье-Сабурово, Кантемировская ул., 20К1;5;6.5;39
Кантемировская;2-комнатная;http://www.cian.ru/sale/flat/22178582/;Москва, район Царицыно, Кантемировская ул., 43;2;6.7;44
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/44861797/;Москва, район Царицыно, Кантемировская ул., 17К1;11;6.8;39
Кантемировская;2-комнатная;http://www.cian.ru/sale/flat/45065629/;Москва, район Москворечье-Сабурово, Кантемировская ул., 22К1;5;7.8;58
Кантемировская;2-комнатная;http://www.cian.ru/sale/flat/19204168/;Москва, район Москворечье-Сабурово, Кантемировская ул., 18К5;5;8.3;54
Кантемировская;2-комнатная;http://www.cian.ru/sale/flat/36767818/;Москва, район Москворечье-Сабурово, Кантемировская ул., 14К2;10;9.4;51
Кантемировская;2-комнатная;http://www.cian.ru/sale/flat/34131070/;Москва, район Москворечье-Сабурово, Кантемировская ул., 18К2;7;9.5;52
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/20716589/;Москва, район Царицыно, Кавказский бул., 47К2;10;3.8;18
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/35526720/;Москва, район Царицыно, Кавказский бул., 37;10;4.1;20
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/45693769/;Москва, район Царицыно, Севанская ул., 58;10;4.1;18
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/45890559/;Москва, район Москворечье-Сабурово, ул. Москворечье, 51К1;15;4.4;30
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/41584908/;Москва, район Москворечье-Сабурово, ул. Москворечье, 51К2;15;4.5;30
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/24533806/;Москва, район Царицыно, Севанская ул., 58;15;4.7;25
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/45312685/;Москва, район Царицыно, Кавказский бул., 46К3;10;4.8;33
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/39172295/;Москва, район Царицыно, Кавказский бул., 46К3;10;4.8;36
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/40620617/;Москва, район Царицыно, Кавказский бул., 37;13;4.8;31
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/44965933/;Москва, район Царицыно, Кавказский бул., 44К3;9;5.0;36
Кантемировская;1-комнатная;http://www.cian.ru/sale/flat/38711219/;Москва, район Москворечье-Сабурово, ул. Москворечье, 37К2;15;5.0;31
