метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/37170358/;Москва, район Котловка, ул. Ремизова, 11К1;8;5.9;32
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/39571433/;Москва, район Котловка, Севастопольский просп., 29;10;6.5;43
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/36431075/;Москва, район Котловка, Нагорная ул., 14К1;11;6.8;37
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/31523236/;Москва, район Нагорный, Криворожская ул., 23К1;5;7.2;38
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/28207708/;Москва, район Нагорный, Электролитный проезд, 16к2;2;7.9;38
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/28230592/;Москва, район Нагорный, Электролитный проезд, 16к4;3;8.1;40
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/28198774/;Москва, район Нагорный, Электролитный проезд, 16к4;3;8.1;40
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/28228660/;Москва, район Нагорный, Электролитный проезд, 16к4;3;8.1;40
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/28229020/;Москва, район Нагорный, Электролитный проезд, 16к4;3;8.1;40
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/29014270/;Москва, район Нагорный, Электролитный проезд, 16к1;1;9.6;41
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/21284531/;Москва, район Котловка, Нагорная ул., 5К4;10;10.6;48
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/34380064/;Москва, район Котловка, Севастопольский просп., 15К1;16;12.0;54
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/19533154/;Москва, район Нагорный, Криворожская ул., 6АС4;3;12.2;59
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/19536442/;Москва, район Нагорный, Криворожская ул., 6АС4;3;12.2;59
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/19532044/;Москва, район Нагорный, Криворожская ул., 6АС4;3;12.2;59
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/28208296/;Москва, район Нагорный, Электролитный проезд, 16к2;2;12.5;61
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/28203340/;Москва, район Нагорный, Электролитный проезд, 16к4;3;12.9;62
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/28206988/;Москва, район Нагорный, Электролитный проезд, 16к4;3;12.9;62
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/19528954/;Москва, район Нагорный, Криворожская ул., 6АС4;3;12.9;62
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/19535386/;Москва, район Нагорный, Электролитный проезд, 16к4;3;12.9;62
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/18093616/;Москва, район Нагорный, Электролитный проезд, 16к4;5;13.6;59
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/17559394/;Москва, район Нагорный, Электролитный проезд, 16к3;5;13.7;59
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/28205992/;Москва, район Нагорный, Электролитный проезд, 16к1;1;14.3;71
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/28204990/;Москва, район Нагорный, Электролитный проезд, 16к3;4;14.3;71
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/18093280/;Москва, район Нагорный, Электролитный проезд, 16к4;5;14.5;62
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/18090064/;Москва, район Нагорный, Электролитный проезд, 16к2;5;14.5;62
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/18093772/;Москва, район Нагорный, Электролитный проезд, 16к4;5;14.8;64
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/18092902/;Москва, район Нагорный, Электролитный проезд, 16к2;5;15.0;64
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/21283679/;Москва, район Котловка, Нагорная ул., 7К3;10;5.2;32
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/40621661/;Москва, район Котловка, Нагорная ул., 15к1-2;10;5.3;30
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/44238048/;Москва, район Котловка, Нагорная ул., 23К2;5;5.6;40
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/28138408/;Москва, район Котловка, Нагорный бул., 4К1;15;5.7;38
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/23633802/;Москва, район Котловка, Нагорный бул., 4К1;15;5.7;38
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/40338065/;Москва, район Котловка, Нагорный бул., 5К2;13;6.0;44
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/44553498/;Москва, район Нагорный, Симферопольский проезд, 8;7;6.0;44
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/36931048/;Москва, район Котловка, Нагорный бул., 12;11;6.1;45
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/44721281/;Москва, район Котловка, Севастопольский просп., 25;14;6.2;43
Нагорная;2-комнатная;http://www.cian.ru/sale/flat/32852836/;Москва, район Котловка, Севастопольский просп., 29;14;6.3;45
Нагорная;1-комнатная;http://www.cian.ru/sale/flat/38537974/;Москва, район Нагорный, Криворожская ул., 21К2;7;6.3;34
