метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/38060914/;Москва, район Бутырский, ул. Фонвизина, 12А;5;7.8;35
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/24042180/;Москва, район Тимирязевский, Астрадамская ул., 15Б;13;7.8;44
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/45190785/;Москва, район Тимирязевский, ул. Дубки, 11;10;7.9;43
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/44798173/;Москва, район Бутырский, ул. Добролюбова, 27А;10;7.9;39
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/35582952/;Москва, район Бутырский, ул. Милашенкова, 17;15;7.9;40
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/43408637/;Москва, район Бутырский, ул. Яблочкова, 18;10;8.0;39
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/36819886/;Москва, район Бутырский, ул. Милашенкова, 12;10;8.0;46
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/37332784/;Москва, район Бутырский, ул. Милашенкова, 12;10;8.1;46
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/3962671/;Москва, район Бутырский, ул. Милашенкова, 10;10;8.2;46
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/40514177/;Москва, район Тимирязевский, Ивановская ул., 34;9;8.7;39
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/34020718/;Москва, район Тимирязевский, Астрадамская ул., 15;12;8.7;45
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/30595420/;Москва, район Тимирязевский, Астрадамская ул., 15;10;8.7;45
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/17345446/;Москва, район Бутырский, ул. Гончарова, 13К1;7;8.9;35
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/41291099/;Москва, район Бутырский, ул. Яблочкова, 29А;5;8.9;38
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/39598547/;Москва, район Бутырский, ул. Фонвизина, 12;5;9.3;58
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/38637233/;Москва, район Бутырский, ул. Яблочкова, 29К4;10;9.5;58
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/44311842/;Москва, район Бутырский, ул. Фонвизина, 6А;5;9.7;45
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/38637269/;Москва, район Бутырский, ул. Яблочкова, 35Б;10;9.8;52
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/37332622/;Москва, район Бутырский, ул. Яблочкова, 29К4;10;10.4;53
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/30258364/;Москва, район Бутырский, ул. Гончарова, 17АК2;10;10.8;66
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/45695493/;Москва, район Бутырский, ул. Яблочкова, 25К3;4;11.0;53
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/36466576/;Москва, район Бутырский, ул. Гончарова, 8/13;8;11.2;52
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/12611515/;Москва, район Бутырский, ул. Яблочкова, 23К2;3;12.0;51
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/32444116/;Москва, район Тимирязевский, Дмитровское ш., 13К2;2;12.3;46
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/11856418/;Москва, район Марфино, Большая Марфинская ул., 4к2;15;12.5;54
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/45142485/;Москва, район Бутырский, ул. Гончарова, 15;10;6.6;38
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/40376411/;Москва, район Бутырский, ул. Яблочкова, 31;7;6.7;40
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/45589805/;Москва, район Тимирязевский, Тимирязевская ул., 18К2;7;6.7;35
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/40996229/;Москва, район Бутырский, ул. Яблочкова, 22К1;5;6.7;30
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/23790714/;Москва, район Тимирязевский, ул. Вучетича, 28К3;12;6.7;34
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/36040398/;Москва, район Бутырский, ул. Милашенкова, 9К2;6;6.8;45
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/41294651/;Москва, район Тимирязевский, Тимирязевская ул., 9;8;6.8;35
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/40498451/;Москва, район Тимирязевский, ул. Костякова, 17К1;6;6.8;30
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/45698305/;Москва, район Тимирязевский, ул. Всеволода Вишневского, 9К2;7;6.9;32
Тимирязевская;2-комнатная;http://www.cian.ru/sale/flat/42958746/;Москва, район Тимирязевский, Дмитровское ш., 19К2;10;7.0;45
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/40615433/;Москва, район Бутырский, ул. Милашенкова, 15;10;7.0;38
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/29955742/;Москва, район Бутырский, ул. Яблочкова, 34;10;7.0;36
Тимирязевская;1-комнатная;http://www.cian.ru/sale/flat/38560918/;Москва, район Тимирязевский, ул. Костякова, 17К1;6;7.0;30
