метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Рязанский проспект;1-комнатная;http://www.cian.ru/sale/flat/31096648/;Москва, район Кузьминки, ул. Федора Полетаева, 36;15;6.1;33
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/37960522/;Москва, район Рязанский, 4-я Новокузьминская ул., 4;9;6.1;47
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/7847733/;Москва, район Выхино-Жулебино, ул. Хлобыстова, 8К1;4;6.1;38
Рязанский проспект;1-комнатная;http://www.cian.ru/sale/flat/39219485/;Москва, район Выхино-Жулебино, Рязанский просп., 85К1;7;6.2;32
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/30735202/;Москва, район Рязанский, Мещерский пер., 6;10;6.2;44
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/42205260/;Москва, район Рязанский, Рязанский просп., 67К2;6;6.2;40
Рязанский проспект;1-комнатная;http://www.cian.ru/sale/flat/37844050/;Москва, район Рязанский, Зеленодольская ул., 18К2;12;6.2;36
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/32207476/;Москва, район Выхино-Жулебино, Рязанский просп., 87К1;2;6.3;41
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/36273035/;Москва, район Выхино-Жулебино, ул. Хлобыстова, 6;10;6.3;39
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/28705438/;Москва, район Рязанский, 1-я Новокузьминская ул., 24;5;6.3;39
Рязанский проспект;1-комнатная;http://www.cian.ru/sale/flat/44544396/;Москва, район Рязанский, Рязанский просп., 63;12;6.3;40
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/39001919/;Москва, район Рязанский, ул. Академика Скрябина, 20/1;12;6.4;44
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/31613944/;Москва, район Выхино-Жулебино, Рязанский просп., 85К1;4;6.5;38
Рязанский проспект;1-комнатная;http://www.cian.ru/sale/flat/44668032/;Москва, район Рязанский, Рязанский просп., 67К2;6;6.5;37
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/39580421/;Москва, район Рязанский, Зеленодольская ул., 14К2;5;6.5;40
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/27943234/;Москва, район Кузьминки, ул. Академика Скрябина, 26К3;10;6.5;40
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/40270025/;Москва, район Рязанский, 1-я Новокузьминская ул., 6;9;6.5;39
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/29991898/;Москва, район Рязанский, ул. Федора Полетаева, 17К2;7;6.5;45
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/33000604/;Москва, район Выхино-Жулебино, Рязанский просп., 91К4;10;6.6;44
Рязанский проспект;1-комнатная;http://www.cian.ru/sale/flat/37267780/;Москва, район Рязанский, ул. Михайлова, 39;13;6.7;42
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/43137516/;Москва, район Кузьминки, Окская ул., 40;15;6.7;42
Рязанский проспект;1-комнатная;http://www.cian.ru/sale/flat/19034470/;Москва, район Рязанский, ул. Академика Скрябина, 4;3;6.7;36
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/20670089/;Москва, район Рязанский, 4-й Вешняковский проезд, 5К4;4;6.7;45
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/40498805/;Москва, район Кузьминки, ул. Федора Полетаева, 34;14;6.7;45
Рязанский проспект;2-комнатная;http://www.cian.ru/sale/flat/37518658/;Москва, район Рязанский, Зеленодольская ул., 7К1;4;6.9;46
Рязанский проспект;1-комнатная;http://www.cian.ru/sale/flat/44807065/;Москва, район Рязанский, 3-я Институтская ул., 3;10;5.1;36
