метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/23760708/;Москва, район Южнопортовый, 6-я Кожуховская ул., 13;15;10.8;55
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/32945836/;Москва, район Даниловский, ул. Трофимова, 2/1;6;11.0;56
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/2326269/;Москва, район Даниловский, 1-й Кожуховский проезд, 9;2;11.0;60
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660462/;Москва, район Даниловский, Автозаводская ул., 23К5;2;11.3;68
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660408/;Москва, район Даниловский, Автозаводская ул., 23К5;2;11.4;69
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660432/;Москва, район Даниловский, Автозаводская ул., 23К5;2;11.4;68
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660366/;Москва, район Даниловский, Автозаводская ул., 23к3;15;11.6;67
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660336/;Москва, район Даниловский, Автозаводская ул., 23к3;15;11.6;70
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/36053742/;Москва, район Даниловский, ул. Трофимова, 2/1;12;12.0;56
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660378/;Москва, район Даниловский, Автозаводская ул., 23к3;15;12.0;71
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660264/;Москва, район Даниловский, Автозаводская ул., 23к3;15;12.0;70
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660258/;Москва, район Даниловский, Автозаводская ул., 23к3;15;12.1;72
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660252/;Москва, район Даниловский, Автозаводская ул., 23к3;15;12.1;72
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/42660540/;Москва, район Даниловский, Автозаводская ул., 23К5;15;12.2;69
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/26327074/;Москва, район Южнопортовый, ул. Трофимова, 18А;15;12.5;61
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/44802763/;Москва, район Даниловский, Автозаводская ул., 23К5;2;12.5;75
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/39819425/;Москва, район Даниловский, 1-й Кожуховский проезд, 19к1;5;12.6;61
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42425760/;Москва, район Даниловский, 5-я Кожуховская ул., 6;10;13.0;67
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/44809207/;Москва, район Даниловский, Автозаводская ул., 5;3;13.0;59
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/36468106/;Москва, район Южнопортовый, Новоостаповская ул., 4К1;10;13.0;57
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/18684916/;Москва, район Южнопортовый, Велозаводская ул., 9;10;13.0;63
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42954390/;Москва, район Даниловский, Восточная ул., 7;10;13.4;70
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/1062647/;Москва, район Южнопортовый, Велозаводская ул., 7;9;13.5;59
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/4098919/;Москва, район Даниловский, ул. Трофимова, 4Б;7;13.5;54
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/37178344/;Москва, район Южнопортовый, ул. Сайкина, 19;8;13.8;54
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660222/;Москва, район Даниловский, Автозаводская ул., 23к3;15;12.3;68
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/40488977/;Москва, район Даниловский, Автозаводская ул., 5;5;12.4;54
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660174/;Москва, район Даниловский, Автозаводская ул., 23к3;15;12.4;74
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/44768883/;Москва, район Даниловский, Автозаводская ул., 23К5;2;12.5;74
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660120/;Москва, район Даниловский, Автозаводская ул., 23к3;15;12.7;70
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660108/;Москва, район Даниловский, Автозаводская ул., 23к3;15;13.0;72
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/2965609/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 6А;11;14.0;70
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/41265623/;Москва, район Даниловский, Автозаводская ул., 6;2;14.5;60
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/46189287/;Москва, район Даниловский, ул. Трофимова, 9К2;10;15.4;67
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/45337585/;Москва, район Даниловский, ул. Мастеркова, 1;2;18.0;41
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/45609941/;Москва, район Даниловский, ул. Мастеркова, 1;2;18.0;41
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/43515941/;Москва, район Даниловский, ул. Мастеркова, 1;5;18.5;50
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/25128028/;Москва, район Даниловский, Ослябинский пер., 3;5;4.9;20
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/46332047/;Москва, район Южнопортовый, 6-я Кожуховская ул., 17;16;5.5;35
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/39613487/;Москва, район Даниловский, Восточная ул., 2А;10;5.7;31
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/44277624/;Москва, район Даниловский, ул. Трофимова, 6А;8;6.0;32
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/36900898/;Москва, район Даниловский, Крутицкая наб., 21;13;6.1;33
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/19880387/;Москва, район Южнопортовый, 7-я Кожуховская ул., 8К2;10;6.2;42
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/24196734/;Москва, район Южнопортовый, ул. Трофимова, 16;15;6.3;26
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/3980907/;Москва, район Южнопортовый, 6-я Кожуховская ул., 10;10;6.4;33
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/19481278/;Москва, район Даниловский, Велозаводская ул., 2К2;10;6.9;45
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/40094117/;Москва, район Южнопортовый, ул. Трофимова, 15;10;7.1;30
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/26093878/;Москва, район Даниловский, ул. Сайкина, 6/5;7;7.6;38
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/44913967/;Москва, район Даниловский, Автозаводская ул., 23К5;2;7.8;45
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/43534031/;Москва, район Даниловский, ул. Трофимова, 4к2;7;8.0;45
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/30124276/;Москва, район Даниловский, Даниловская наб., 6к1;12;8.0;37
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/27812764/;Москва, район Южнопортовый, ул. Трофимова, 15;11;8.0;41
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/23747124/;Москва, район Даниловский, ул. Трофимова, 1/17;5;8.0;42
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/42660750/;Москва, район Даниловский, Автозаводская ул., 23к3;15;8.0;44
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/42660720/;Москва, район Даниловский, Автозаводская ул., 23к3;15;8.1;46
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/26224180/;Москва, район Даниловский, Велозаводская ул., 2;10;8.2;32
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/42660702/;Москва, район Даниловский, Автозаводская ул., 23к3;15;8.3;48
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/42660696/;Москва, район Даниловский, Автозаводская ул., 23к3;15;8.3;46
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/42660672/;Москва, район Даниловский, Автозаводская ул., 23к3;15;8.4;48
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/45883337/;Москва, район Даниловский, Восточная ул., 2К1;10;8.5;42
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/41976462/;Москва, район Даниловский, Восточная ул., 2К1;10;8.5;45
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/42660636/;Москва, район Даниловский, Автозаводская ул., 23к3;15;8.7;48
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/46438597/;Москва, район Южнопортовый, 6-я Кожуховская ул., 5;11;9.0;43
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/19126846/;Москва, район Даниловский, 3-й Автозаводский проезд, 4;2;9.2;49
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/32499700/;Москва, район Даниловский, пер. Пересветов, 6;7;9.4;56
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/43632077/;Москва, район Даниловский, ул. Трофимова, 9К1;8;9.5;57
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/22760472/;Москва, район Южнопортовый, 6-я Кожуховская ул., 3к2;10;9.5;50
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/2639997/;Москва, район Даниловский, ул. Трофимова, 7;6;9.6;62
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/42660558/;Москва, район Даниловский, Автозаводская ул., 23К5;2;9.6;54
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/38058172/;Москва, район Даниловский, пер. Пересветов, 7К1;8;10.0;52
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/46424652/;Москва, район Даниловский, пер. Пересветов, 7К1;10;10.0;52
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/43795385/;Москва, район Даниловский, Автозаводская ул., 11;1;10.0;44
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/38500336/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 2/7К2;10;10.1;56
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660516/;Москва, район Даниловский, Автозаводская ул., 23к3;15;10.5;64
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/21296021/;Москва, район Даниловский, ул. Трофимова, 9;8;10.7;57
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/23760708/;Москва, район Южнопортовый, 6-я Кожуховская ул., 13;15;10.8;55
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/32945836/;Москва, район Даниловский, ул. Трофимова, 2/1;6;11.0;56
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/2326269/;Москва, район Даниловский, 1-й Кожуховский проезд, 9;2;11.0;60
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660462/;Москва, район Даниловский, Автозаводская ул., 23К5;2;11.3;68
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660408/;Москва, район Даниловский, Автозаводская ул., 23К5;2;11.4;69
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660432/;Москва, район Даниловский, Автозаводская ул., 23К5;2;11.4;68
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660366/;Москва, район Даниловский, Автозаводская ул., 23к3;15;11.6;67
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660336/;Москва, район Даниловский, Автозаводская ул., 23к3;15;11.6;70
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/36053742/;Москва, район Даниловский, ул. Трофимова, 2/1;12;12.0;56
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660378/;Москва, район Даниловский, Автозаводская ул., 23к3;15;12.0;71
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660264/;Москва, район Даниловский, Автозаводская ул., 23к3;15;12.0;70
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660258/;Москва, район Даниловский, Автозаводская ул., 23к3;15;12.1;72
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42660252/;Москва, район Даниловский, Автозаводская ул., 23к3;15;12.1;72
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/42660540/;Москва, район Даниловский, Автозаводская ул., 23К5;15;12.2;69
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/26327074/;Москва, район Южнопортовый, ул. Трофимова, 18А;15;12.5;61
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/44802763/;Москва, район Даниловский, Автозаводская ул., 23К5;2;12.5;75
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/39819425/;Москва, район Даниловский, 1-й Кожуховский проезд, 19к1;5;12.6;61
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42425760/;Москва, район Даниловский, 5-я Кожуховская ул., 6;10;13.0;67
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/44809207/;Москва, район Даниловский, Автозаводская ул., 5;3;13.0;59
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/36468106/;Москва, район Южнопортовый, Новоостаповская ул., 4К1;10;13.0;57
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/18684916/;Москва, район Южнопортовый, Велозаводская ул., 9;10;13.0;63
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/42954390/;Москва, район Даниловский, Восточная ул., 7;10;13.4;70
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/1062647/;Москва, район Южнопортовый, Велозаводская ул., 7;9;13.5;59
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/4098919/;Москва, район Даниловский, ул. Трофимова, 4Б;7;13.5;54
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/37178344/;Москва, район Южнопортовый, ул. Сайкина, 19;8;13.8;54
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/40840061/;Москва, район Даниловский, Автозаводская ул., 6;3;14.5;60
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/39694577/;Москва, район Даниловский, ул. Мастеркова, 1;2;14.9;54
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/44685516/;Москва, район Даниловский, ул. Трофимова, 9К2;10;15.4;67
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/40563641/;Москва, район Даниловский, ул. Трофимова, 9К2;8;15.4;67
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/38871563/;Москва, район Даниловский, ул. Трофимова, 9К2;8;15.5;68
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/40017143/;Москва, район Даниловский, 5-я Кожуховская ул., 6;5;17.0;70
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/3218703/;Москва, район Даниловский, ул. Трофимова, 9К2;7;18.0;70
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/26585014/;Москва, район Даниловский, 2-й Павелецкий проезд, 5С1;13;29.4;89
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/43701767/;Москва, район Даниловский, Крутицкая наб., 23;7;31.9;61
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/34545940/;Москва, район Даниловский, ул. Мастеркова, 1;1;36.4;72
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/46536182/;Москва, район Даниловский, Автозаводская ул., 23К7;14;4.0;41
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/45034733/;Москва, район Даниловский, Ослябинский пер., 3;9;7.5;35
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/23412714/;Москва, район Даниловский, Восточная ул., 2К2;10;8.2;44
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/32915626/;Москва, район Даниловский, ул. Лобанова, 2/21;5;8.3;43
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/36905632/;Москва, район Даниловский, ул. Трофимова, 4А;8;8.4;43
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/3391048/;Москва, район Южнопортовый, Велозаводская ул., 11/1;8;11.0;53
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/23608716/;Москва, район Даниловский, ул. Трофимова, 3;6;12.2;60
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/28243546/;Москва, район Южнопортовый, Велозаводская ул., 9;11;12.9;63
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/37648780/;Москва, район Даниловский, Автозаводская ул., 5;5;13.2;60
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/40731089/;Москва, район Даниловский, 2-й Павелецкий проезд, 5С1;20;14.4;67
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/33571084/;Москва, район Даниловский, Велозаводская ул., 2К3;5;20.1;64
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/37796260/;Москва, район Даниловский, Автозаводская ул., 6;5;18.0;60
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/30940138/;Москва, район Даниловский, Велозаводская ул., 2К3;7;19.5;66
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/44793161/;Москва, район Даниловский, пер. Пересветов, 5;12;6.9;37
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/21617721/;Москва, район Южнопортовый, 5-я Кожуховская ул., 13;6;8.5;45
Автозаводская;1-комнатная;http://www.cian.ru/sale/flat/38711735/;Москва, район Южнопортовый, Велозаводская ул., 11/1;5;8.9;45
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/44801213/;Москва, район Даниловский, пер. Пересветов, 6;10;11.0;56
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/36462676/;Москва, район Даниловский, Автозаводская ул., 13/1;2;11.5;58
Автозаводская;2-комнатная;http://www.cian.ru/sale/flat/41713632/;Москва, район Даниловский, 5-я Кожуховская ул., 6;5;15.5;70
