метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Спартак;2-комнатная;http://www.cian.ru/sale/flat/45058191/;Москва, район Покровское-Стрешнево, Летная ул., 99АС19;12;15.4;86
Спартак;2-комнатная;http://www.cian.ru/sale/flat/42667212/;Москва, район Покровское-Стрешнево, Летная ул., 99А;12;16.5;96
Спартак;2-комнатная;http://www.cian.ru/sale/flat/45033555/;Москва, район Покровское-Стрешнево, Летная ул., 99С3;12;16.5;96
Спартак;2-комнатная;http://www.cian.ru/sale/flat/45044179/;Москва, район Покровское-Стрешнево, Летная ул., 99АС3;12;16.5;96
Спартак;2-комнатная;http://www.cian.ru/sale/flat/39001109/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;10.9;70
Спартак;1-комнатная;http://www.cian.ru/sale/flat/47095234/;Москва, район Покровское-Стрешнево, ул. Водников, 3;12;4.5;30
Спартак;1-комнатная;http://www.cian.ru/sale/flat/45039937/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;6.4;41
Спартак;1-комнатная;http://www.cian.ru/sale/flat/38306776/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;2;6.6;40
Спартак;1-комнатная;http://www.cian.ru/sale/flat/29651488/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;6.8;41
Спартак;1-комнатная;http://www.cian.ru/sale/flat/29651494/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;6.8;41
Спартак;1-комнатная;http://www.cian.ru/sale/flat/43674323/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;6.9;41
Спартак;1-комнатная;http://www.cian.ru/sale/flat/43686773/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;6.9;41
Спартак;1-комнатная;http://www.cian.ru/sale/flat/43671401/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;7.0;40
Спартак;1-комнатная;http://www.cian.ru/sale/flat/43676363/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;7.1;40
Спартак;1-комнатная;http://www.cian.ru/sale/flat/29650726/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;7.3;40
Спартак;2-комнатная;http://www.cian.ru/sale/flat/45040881/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;9.6;63
Спартак;2-комнатная;http://www.cian.ru/sale/flat/45040085/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;9.9;62
Спартак;2-комнатная;http://www.cian.ru/sale/flat/38306800/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;2;10.1;73
Спартак;2-комнатная;http://www.cian.ru/sale/flat/38306788/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;2;10.1;68
Спартак;2-комнатная;http://www.cian.ru/sale/flat/45039949/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;10.1;61
Спартак;2-комнатная;http://www.cian.ru/sale/flat/43688147/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;10.2;62
Спартак;2-комнатная;http://www.cian.ru/sale/flat/29651998/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;10.2;61
Спартак;2-комнатная;http://www.cian.ru/sale/flat/43669355/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;10.3;63
Спартак;2-комнатная;http://www.cian.ru/sale/flat/29651752/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;10.3;63
Спартак;2-комнатная;http://www.cian.ru/sale/flat/43660973/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;10.6;61
Спартак;2-комнатная;http://www.cian.ru/sale/flat/43680947/;Москва, район Покровское-Стрешнево, Волоколамское ш., вл67;5;10.6;62
