метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Новогиреево;1-комнатная;http://www.cian.ru/sale/flat/24009516/;Москва, район Новогиреево, Мартеновская ул., 18;12;6.5;31
Новогиреево;1-комнатная;http://www.cian.ru/sale/flat/44925567/;Москва, район Новогиреево, Федеративный просп., 30АК1;5;6.6;36
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/37076914/;Москва, район Ивановское, ул. Молостовых, 11К6;10;6.6;42
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/46438947/;Москва, район Ивановское, ул. Молостовых, 11К6;15;6.6;51
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/38867447/;Москва, район Ивановское, ул. Молостовых, 11К2;15;6.7;38
Новогиреево;1-комнатная;http://www.cian.ru/sale/flat/18123484/;Москва, район Новогиреево, ул. Металлургов, 62;6;6.8;36
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/39650963/;Москва, район Новогиреево, Зеленый просп., 50;5;6.8;45
Новогиреево;1-комнатная;http://www.cian.ru/sale/flat/21283757/;Москва, район Новогиреево, ул. Металлургов, 62;10;6.8;38
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/39780191/;Москва, район Новогиреево, Фрязевская ул., 13;7;6.8;44
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/40462967/;Москва, район Новогиреево, Зеленый просп., 50;6;6.9;45
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/45379969/;Москва, район Новогиреево, Союзный просп., 20К2;5;6.9;38
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/40997903/;Москва, район Новогиреево, Зеленый просп., 69К2;5;7.0;43
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/37866772/;Москва, район Новогиреево, Зеленый просп., 63;5;7.0;45
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/39437207/;Москва, район Перово, Мартеновская ул., 6К1;10;7.0;54
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/34021264/;Москва, район Новогиреево, Союзный просп., 22К2;5;7.1;40
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/39262973/;Москва, район Ивановское, Саперный проезд, 15;10;7.1;45
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/45764453/;Москва, район Новогиреево, Зеленый просп., 69К2;4;7.1;42
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/43816877/;Москва, район Ивановское, Напольный проезд, 14;11;7.1;45
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/35849910/;Москва, район Новогиреево, Союзный просп., 22;5;7.2;40
Новогиреево;2-комнатная;http://www.cian.ru/sale/flat/38247508/;Москва, район Новогиреево, Зеленый просп., 83К3;3;7.2;43
