метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/39777443/;Москва, район Замоскворечье, Большая Пионерская ул., 40/11;7;7.9;36
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/34013818/;Москва, район Замоскворечье, ул. Зацепский Вал, 6/13С1;3;8.9;37
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/44924803/;Москва, район Замоскворечье, 3-й Монетчиковский пер., 17;5;9.5;35
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/40996739/;Москва, район Замоскворечье, Новокузнецкая ул., 35-37С1;2;9.5;33
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/31096132/;Москва, район Замоскворечье, Большая Пионерская ул., 33К1;6;9.8;38
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/39884801/;Москва, район Замоскворечье, Дубининская ул., 2;3;10.1;44
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/46633504/;Москва, район Замоскворечье, Татарская ул., 1/7;6;10.4;45
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/43540895/;Москва, район Замоскворечье, Татарская ул., 7С1;3;10.5;45
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/25618084/;Москва, район Замоскворечье, Кожевнический проезд, 4С2;4;10.5;33
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/21032819/;Москва, район Замоскворечье, 3-й Монетчиковский пер., 17;5;10.6;35
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/42963678/;Москва, район Замоскворечье, Большая Пионерская ул., 33К2;6;10.7;34
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/46587759/;Москва, район Замоскворечье, Татарская ул., 1/7;5;10.9;45
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/27943756/;Москва, район Замоскворечье, Малая Пионерская ул., 23/31;5;11.2;44
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/36414383/;Москва, район Замоскворечье, Дубининская ул., 20С1;5;11.4;47
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/33291844/;Москва, район Замоскворечье, Кожевническая ул., 5;3;11.4;45
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/18590272/;Москва, район Замоскворечье, Большая Пионерская ул., 15;4;11.5;51
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/41359757/;Москва, район Замоскворечье, Кожевническая ул., 5;2;11.7;43
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/26246260/;Москва, район Даниловский, Дубининская ул., 57К4;12;11.8;52
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/33853912/;Москва, район Замоскворечье, Татарская ул., 1/7;10;11.9;46
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/36590722/;Москва, район Замоскворечье, Татарская ул., 1/7;5;12.0;46
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/23514408/;Москва, район Замоскворечье, Татарская ул., 5С2;4;12.0;42
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/28274134/;Москва, район Даниловский, Дербеневская ул., 10;10;12.0;71
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43690133/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;12.0;39
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43677587/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;12.3;38
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43689797/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;12.3;38
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/39777443/;Москва, район Замоскворечье, Большая Пионерская ул., 40/11;7;7.9;36
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/34013818/;Москва, район Замоскворечье, ул. Зацепский Вал, 6/13С1;3;8.9;37
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/44924803/;Москва, район Замоскворечье, 3-й Монетчиковский пер., 17;5;9.5;35
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/40996739/;Москва, район Замоскворечье, Новокузнецкая ул., 35-37С1;2;9.5;33
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/31096132/;Москва, район Замоскворечье, Большая Пионерская ул., 33К1;6;9.8;38
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/39884801/;Москва, район Замоскворечье, Дубининская ул., 2;3;10.1;44
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/46633504/;Москва, район Замоскворечье, Татарская ул., 1/7;6;10.4;45
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/43540895/;Москва, район Замоскворечье, Татарская ул., 7С1;3;10.5;45
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/25618084/;Москва, район Замоскворечье, Кожевнический проезд, 4С2;4;10.5;33
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/21032819/;Москва, район Замоскворечье, 3-й Монетчиковский пер., 17;5;10.6;35
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/42963678/;Москва, район Замоскворечье, Большая Пионерская ул., 33К2;6;10.7;34
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/46587759/;Москва, район Замоскворечье, Татарская ул., 1/7;5;10.9;45
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/27943756/;Москва, район Замоскворечье, Малая Пионерская ул., 23/31;5;11.2;44
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/36414383/;Москва, район Замоскворечье, Дубининская ул., 20С1;5;11.4;47
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/33291844/;Москва, район Замоскворечье, Кожевническая ул., 5;3;11.4;45
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/18590272/;Москва, район Замоскворечье, Большая Пионерская ул., 15;4;11.5;51
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/41359757/;Москва, район Замоскворечье, Кожевническая ул., 5;2;11.7;43
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/26246260/;Москва, район Даниловский, Дубининская ул., 57К4;12;11.8;52
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/33853912/;Москва, район Замоскворечье, Татарская ул., 1/7;10;11.9;46
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/36590722/;Москва, район Замоскворечье, Татарская ул., 1/7;5;12.0;46
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/23514408/;Москва, район Замоскворечье, Татарская ул., 5С2;4;12.0;42
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/28274134/;Москва, район Даниловский, Дербеневская ул., 10;10;12.0;71
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43690133/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;12.0;39
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43677587/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;12.3;38
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43689797/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;12.3;38
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/36041046/;Москва, район Замоскворечье, 6-й Монетчиковский пер., 15/17;2;12.5;38
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43690091/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;12.5;38
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/41086151/;Москва, район Замоскворечье, 5-й Монетчиковский пер., 13;5;12.5;38
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43671581/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;12.7;38
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43663277/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;12.9;40
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/12952102/;Москва, район Замоскворечье, ул. Зацепа, 22;3;13.0;59
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43689737/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;13.2;39
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43678013/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;13.3;46
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/3703917/;Москва, район Замоскворечье, Большая Пионерская ул., 10-12С1;4;13.4;64
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/44021965/;Москва, район Замоскворечье, 6-й Монетчиковский пер., 15/17;2;13.5;38
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43689785/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;13.5;39
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43690367/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;13.5;39
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43677719/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;13.5;46
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/37065946/;Москва, район Даниловский, ул. Кожевнический Вражек, 3;11;13.7;55
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43663289/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;13.7;45
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/43677731/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;13.7;48
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43679207/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;13.7;42
Павелецкая;Студия;http://www.cian.ru/sale/flat/43975155/;Москва, район Замоскворечье, Большая Пионерская ул., 33К2;6;14.0;35
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43677743/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;14.0;46
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43679129/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;14.3;42
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/43677653/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;14.3;48
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/33391696/;Москва, район Замоскворечье, Дубининская ул., 40;7;14.5;54
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/43677605/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;14.5;48
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/42031368/;Москва, район Замоскворечье, Валовая ул., 6;2;15.3;40
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/38122102/;Москва, район Замоскворечье, Валовая ул., 8;3;15.5;57
Павелецкая;1-комнатная;http://www.cian.ru/sale/flat/43677581/;Москва, район Замоскворечье, Кожевнический проезд, 4/5С5;5;17.2;49
Павелецкая;2-комнатная;http://www.cian.ru/sale/flat/45903834/;Москва, район Замоскворечье, Валовая ул., 8;3;17.4;55
