метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Улица Академика Королева;2-комнатная;http://www.cian.ru/sale/flat/24788224/;Москва, район Останкинский, ул. Академика Королева, 11;5;12.9;73
Улица Академика Королева;1-комнатная;http://www.cian.ru/sale/flat/37065232/;Москва, район Останкинский, 2-я Останкинская ул., 2;6;6.0;40
Улица Академика Королева;2-комнатная;http://www.cian.ru/sale/flat/45127779/;Москва, район Останкинский, ул. Цандера, 4К2;7;7.4;37
Улица Академика Королева;1-комнатная;http://www.cian.ru/sale/flat/43507775/;Москва, район Останкинский, ул. Академика Королева, 4К1;2;10.2;38
Улица Академика Королева;1-комнатная;http://www.cian.ru/sale/flat/45140241/;Москва, район Останкинский, ул. Академика Королева, 4К1;2;10.2;38
Улица Академика Королева;1-комнатная;http://www.cian.ru/sale/flat/44774713/;Москва, район Останкинский, 1-я Останкинская ул., 25;5;6.5;30
Улица Академика Королева;2-комнатная;http://www.cian.ru/sale/flat/34220380/;Москва, район Останкинский, Звездный бул., 38К1;11;7.0;37
Улица Академика Королева;1-комнатная;http://www.cian.ru/sale/flat/34773454/;Москва, район Останкинский, Хованская ул., 6;7;9.8;38
Улица Академика Королева;1-комнатная;http://www.cian.ru/sale/flat/30745204/;Москва, район Останкинский, ул. Цандера, 7;5;6.2;38
Улица Академика Королева;2-комнатная;http://www.cian.ru/sale/flat/46737497/;Москва, район Останкинский, ул. Академика Королева, 8К2;10;14.0;60
