метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/2837525/;Москва, район Арбат, пер. Романов, 3С3;2;80.2;70
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/38933051/;Москва, район Арбат, пер. Романов, 3С1;2;61.9;70
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/28466908/;Москва, район Арбат, пер. Романов, 3С1;2;72.9;70
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/28941694/;Москва, район Арбат, пер. Романов, 3С3;2;72.9;70
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/42429030/;Москва, район Арбат, пер. Романов, 3С3;2;80.2;67
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/37679152/;Москва, район Арбат, пер. Романов, 3С3;2;83.8;70
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/38877803/;Москва, район Хамовники, ул. Знаменка, 9/2;10;99.6;85
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/38664437/;Москва, район Хамовники, ул. Знаменка, 9/2;10;108.4;99
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/38877839/;Москва, район Арбат, Филипповский пер., 8С1;10;138.5;114
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/26615950/;Москва, район Арбат, Поварская ул., 8С4;5;59.8;71
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/30389914/;Москва, район Арбат, Поварская ул., 8С4;5;69.0;79
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/30389872/;Москва, район Арбат, Поварская ул., 8С4;5;79.4;95
Александровский сад;2-комнатная;http://www.cian.ru/sale/flat/30389884/;Москва, район Арбат, Поварская ул., 8С4;5;82.0;79
