метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/40642775/;Москва, район Марьина роща, ул. Сущевский Вал, 41;5;13.2;54
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/41220059/;Москва, район Марьина роща, ул. Сущевский Вал, 67;10;5.9;31
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/22655136/;Москва, район Марьина роща, Старомарьинское ш., 11;10;6.0;35
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/43142568/;Москва, район Мещанский, ул. Сущевский Вал, 60К1;7;6.5;32
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/44223624/;Москва, район Марьина роща, Шереметьевская ул., 45;15;7.2;38
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/46743537/;Москва, район Марьина роща, Лазаревский пер., 2;5;7.4;33
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/46440357/;Москва, район Марьина роща, ул. Сущевский Вал, 67;5;7.5;41
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/47067437/;Москва, район Марьина роща, ул. Образцова, 24;7;7.8;33
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/40326845/;Москва, район Марьина роща, Шереметьевская ул., 41;18;8.2;40
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/46817464/;Москва, район Мещанский, Олимпийский просп., 32;6;8.4;39
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/43535867/;Москва, район Марьина роща, Шереметьевская ул., 45;10;8.4;48
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/38238772/;Москва, район Марьина роща, Старомарьинское ш., 20;14;8.5;37
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/46806577/;Москва, район Марьина роща, Старомарьинское ш., 8;14;8.6;39
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/22615656/;Москва, район Марьина роща, проезд 17-й Марьиной рощи, 2;10;9.4;39
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/44788269/;Москва, район Марьина роща, Октябрьская ул., 60к2;3;9.9;58
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/39462899/;Москва, район Марьина роща, ул. 2-я Марьиной рощи, 16;6;9.9;35
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/33853900/;Москва, район Марьина роща, Октябрьская ул., 69;10;10.8;60
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/46928302/;Москва, район Марьина роща, Шереметьевская ул., 9К1;12;12.3;54
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/33474688/;Москва, район Марьина роща, Октябрьская ул., 38К4;5;12.9;58
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/46842252/;Москва, район Марьина роща, проезд 17-й Марьиной рощи, 1;15;13.9;60
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/40442603/;Москва, район Марьина роща, проезд 17-й Марьиной рощи, 1;15;13.9;60
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/15444592/;Москва, район Марьина роща, Анненская ул., 3;13;6.2;35
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/18419380/;Москва, район Марьина роща, Старомарьинское ш., 12;10;6.3;34
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/43781915/;Москва, район Марьина роща, Старомарьинское ш., 16;12;6.3;32
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/33076930/;Москва, район Марьина роща, Анненская ул., 7К1;14;6.7;43
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/33570982/;Москва, район Марьина роща, Октябрьская ул., 91К3;7;6.8;32
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/40642775/;Москва, район Марьина роща, ул. Сущевский Вал, 41;5;13.2;54
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/40733927/;Москва, район Марьина роща, Анненская ул., 7К1;14;7.0;45
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/15506560/;Москва, район Марьина роща, ул. Сущевский Вал, 23;8;7.0;32
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/47096222/;Москва, район Марьина роща, Октябрьская ул., 91К3;7;7.2;32
Марьина роща;1-комнатная;http://www.cian.ru/sale/flat/42318258/;Москва, район Марьина роща, Стрелецкая ул., 5;10;7.3;35
Марьина роща;2-комнатная;http://www.cian.ru/sale/flat/44073804/;Москва, район Марьина роща, проезд 2-й Марьиной рощи, 21/23;10;7.3;41
