метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Парк Культуры;2-комнатная;http://www.cian.ru/sale/flat/2670760/;Москва, район Хамовники, ул. Льва Толстого, 23/7;6;83.8;102
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/44059398/;Москва, район Хамовники, ул. Льва Толстого, 23/7;10;53.9;77
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/34624924/;Москва, район Хамовники, ул. Льва Толстого, 23/7;5;53.9;77
Парк Культуры;2-комнатная;http://www.cian.ru/sale/flat/17656708/;Москва, район Хамовники, ул. Льва Толстого, 23;10;53.9;77
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/34779364/;Москва, район Хамовники, ул. Льва Толстого, 23к1;15;53.9;77
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/4593029/;Москва, район Хамовники, ул. Льва Толстого, 23/7;6;53.9;77
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/34624918/;Москва, район Хамовники, ул. Льва Толстого, 23/7;5;55.0;78
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/6687644/;Москва, район Хамовники, ул. Льва Толстого, 23/7;5;55.0;75
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/46439407/;Москва, район Хамовники, ул. Льва Толстого, 23;15;57.2;75
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/44268744/;Москва, район Хамовники, ул. Льва Толстого, 23/7;10;58.0;83
Парк Культуры;2-комнатная;http://www.cian.ru/sale/flat/3741765/;Москва, район Хамовники, ул. Льва Толстого, 23/7;6;59.5;83
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/36544486/;Москва, район Хамовники, ул. Льва Толстого, 23/7;13;59.9;86
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/44268750/;Москва, район Хамовники, ул. Льва Толстого, 23/7;10;60.0;82
Парк Культуры;2-комнатная;http://www.cian.ru/sale/flat/17656696/;Москва, район Хамовники, ул. Льва Толстого, 23;10;60.1;86
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/44063664/;Москва, район Хамовники, ул. Льва Толстого, 23/7;10;60.9;77
Парк Культуры;2-комнатная;http://www.cian.ru/sale/flat/46439322/;Москва, район Хамовники, ул. Льва Толстого, 23;15;62.6;93
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/39541469/;Москва, район Хамовники, ул. Льва Толстого, 23/7;10;63.5;75
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/4313614/;Москва, район Хамовники, ул. Льва Толстого, 23/7;5;64.2;86
Парк Культуры;2-комнатная;http://www.cian.ru/sale/flat/46439352/;Москва, район Хамовники, ул. Льва Толстого, 23;15;65.0;103
Парк Культуры;1-комнатная;http://www.cian.ru/sale/flat/39580283/;Москва, район Хамовники, ул. Льва Толстого, 23/7;10;65.0;83
Парк Культуры;2-комнатная;http://www.cian.ru/sale/flat/34756696/;Москва, район Хамовники, ул. Льва Толстого, 23к1;15;65.0;83
