метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Трубная;2-комнатная;http://www.cian.ru/sale/flat/3038285/;Москва, район Мещанский, пер. Печатников, 3;2;93.5;90
Трубная;2-комнатная;http://www.cian.ru/sale/flat/32118670/;Москва, район Мещанский, Цветной бул., 2;1;95.0;132
Трубная;2-комнатная;http://www.cian.ru/sale/flat/37955236/;Москва, район Мещанский, Цветной бул., 2;10;291.7;130
Трубная;2-комнатная;http://www.cian.ru/sale/flat/21336359/;Москва, район Мещанский, Цветной бул., 2;1;291.7;128
Трубная;2-комнатная;http://www.cian.ru/sale/flat/46419982/;Москва, район Мещанский, Неглинная ул., 16/2С4;4;20.0;48
Трубная;2-комнатная;http://www.cian.ru/sale/flat/39160259/;Москва, район Мещанский, Цветной бул., 28С3;5;24.9;62
Трубная;2-комнатная;http://www.cian.ru/sale/flat/3038285/;Москва, район Мещанский, пер. Печатников, 3;2;93.5;90
Трубная;2-комнатная;http://www.cian.ru/sale/flat/32118670/;Москва, район Мещанский, Цветной бул., 2;1;95.0;132
Трубная;2-комнатная;http://www.cian.ru/sale/flat/37955236/;Москва, район Мещанский, Цветной бул., 2;10;291.7;130
Трубная;2-комнатная;http://www.cian.ru/sale/flat/21336359/;Москва, район Мещанский, Цветной бул., 2;1;291.7;128
Трубная;2-комнатная;http://www.cian.ru/sale/flat/46419982/;Москва, район Мещанский, Неглинная ул., 16/2С4;4;20.0;48
Трубная;2-комнатная;http://www.cian.ru/sale/flat/39160259/;Москва, район Мещанский, Цветной бул., 28С3;5;24.9;62
