метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Район Дзержинский;2-комнатная;http://novosibirsk.cian.ru/sale/flat/46543872/;Новосибирская область, Новосибирск, район Дзержинский, ул. Кошурникова, 29/1;0;2.9;44
"";3-комнатная;http://novosibirsk.cian.ru/sale/flat/45499413/;Новосибирская область, Новосибирск, ул. Бориса Богаткова, 217;0;3.8;59
Район Октябрьский;3-комнатная;http://novosibirsk.cian.ru/sale/flat/41824470/;Новосибирская область, Новосибирск, район Октябрьский, ул. Бориса Богаткова, 207;0;4.1;63
Район Дзержинский;2-комнатная;http://novosibirsk.cian.ru/sale/flat/39238541/;Новосибирская область, Новосибирск, район Дзержинский, ул. Бориса Богаткова, 217/1;0;3.1;48
Район Дзержинский;2-комнатная;http://novosibirsk.cian.ru/sale/flat/43422185/;Новосибирская область, Новосибирск, район Дзержинский, ул. Кошурникова, 29/1;0;3.1;44
"";3-комнатная;http://novosibirsk.cian.ru/sale/flat/45853287/;Новосибирская область, Новосибирск, ул. Бориса Богаткова, 217;0;4.1;66
Район Дзержинский;3-комнатная;http://novosibirsk.cian.ru/sale/flat/46540767/;Новосибирская область, Новосибирск, район Дзержинский, ул. Кошурникова, 29;0;3.2;58
Район Дзержинский;2-комнатная;http://novosibirsk.cian.ru/sale/flat/44763419/;Новосибирская область, Новосибирск, район Дзержинский, ул. Кошурникова, 29/1;0;3.1;44
Район Дзержинский;2-комнатная;http://novosibirsk.cian.ru/sale/flat/47105377/;Новосибирская область, Новосибирск, район Дзержинский, ул. Кошурникова, 31;0;3.5;43
Район Дзержинский;2-комнатная;http://novosibirsk.cian.ru/sale/flat/46497367/;Новосибирская область, Новосибирск, район Дзержинский, ул. Кошурникова, 31;0;3.6;43
