метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/44666838/;Москва, район Сокольники, Маленковская ул., 28;5;6.0;33
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/32192872/;Москва, район Сокольники, 3-я Рыбинская ул., 12;16;6.9;45
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/46629537/;Москва, район Сокольники, Русаковская ул., 25;4;9.5;36
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/42586098/;Москва, район Сокольники, ул. Сокольническая Слободка, 10;3;10.0;42
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/31053202/;Москва, район Сокольники, ул. Сокольнический Вал, 24К3;12;11.0;39
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/31388896/;Москва, район Сокольники, Маленковская ул., 12;6;11.0;48
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/40920137/;Москва, район Сокольники, ул. Гастелло, 39;10;12.4;60
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/18999370/;Москва, район Сокольники, Маленковская ул., 12;6;12.6;45
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/43638893/;Москва, район Сокольники, ул. Матросская Тишина, 23/7С3;14;14.9;82
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/9503328/;Москва, район Сокольники, ул. Короленко, 8;10;23.5;61
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/31427590/;Москва, район Сокольники, ул. Матросская Тишина, 19К2;11;6.1;32
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/36898408/;Москва, район Сокольники, ул. Шумкина, 3К2;10;6.5;31
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/23106708/;Москва, район Сокольники, ул. Короленко, 1К8;15;6.7;30
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/40120571/;Москва, район Сокольники, 2-я Рыбинская ул., 13;13;6.9;34
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/42812556/;Москва, район Сокольники, 2-я Рыбинская ул., 13;20;7.3;29
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/46065577/;Москва, район Сокольники, ул. Короленко, 1К3;15;7.7;32
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/18156502/;Москва, район Сокольники, 2-я Рыбинская ул., 13;10;7.9;40
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/38324788/;Москва, район Сокольники, ул. Стромынка, 13;10;8.0;29
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/40501415/;Москва, район Сокольники, 3-я Рыбинская ул., 1;15;8.2;41
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/32774512/;Москва, район Сокольники, ул. Короленко, 1К10;15;8.3;37
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/35441404/;Москва, район Сокольники, ул. Стромынка, 13;12;8.3;30
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/35973996/;Москва, район Сокольники, 3-я Рыбинская ул., 1;15;8.4;41
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/42308958/;Москва, район Сокольники, ул. Сокольнический Вал, 6К2;12;8.4;44
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/17931520/;Москва, район Сокольники, ул. 4-я Сокольническая, 2;7;8.4;45
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/44978087/;Москва, район Сокольники, ул. Сокольнический Вал, 6К2;20;8.5;45
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/44863835/;Москва, район Сокольники, ул. Сокольнический Вал, 6К2;15;8.5;45
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/38936963/;Москва, район Сокольники, ул. 4-я Сокольническая, 3;6;8.6;35
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/41273321/;Москва, район Сокольники, ул. Короленко, 1К6;13;8.6;44
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/26702596/;Москва, район Сокольники, ул. Жебрунова, 1;5;8.7;33
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/38083402/;Москва, район Сокольники, ул. Стромынка, 13;12;8.7;29
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/19715386/;Москва, район Сокольники, ул. Короленко, 1К7;15;8.9;44
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/38083390/;Москва, район Сокольники, ул. Стромынка, 13;12;9.0;30
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/37632124/;Москва, район Сокольники, ул. Сокольнический Вал, 24К3;12;9.0;39
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/3540568/;Москва, район Сокольники, ул. Шумкина, 11;7;9.5;43
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/46588657/;Москва, район Сокольники, ул. 2-я Сокольническая, 8;4;9.5;35
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/38509852/;Москва, район Сокольники, ул. Гастелло, 6;5;9.7;39
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/36729508/;Москва, район Сокольники, 2-я Рыбинская ул., 13;10;10.5;35
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/46057097/;Москва, район Сокольники, ул. Олений Вал, 24К1;10;10.8;54
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/45441665/;Москва, район Сокольники, ул. Гастелло, 39;10;12.4;60
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/24389328/;Москва, район Сокольники, проезд Попов, 4;6;14.1;46
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/44883023/;Москва, район Сокольники, 2-я Рыбинская ул., 13;5;15.0;60
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/12452842/;Москва, район Сокольники, ул. Гастелло, 41;10;15.5;58
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/38097640/;Москва, район Сокольники, Песочный пер., 3;5;15.5;63
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/37112068/;Москва, район Сокольники, ул. Сокольническая Слободка, 14/18;2;18.0;52
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/34563544/;Москва, район Сокольники, ул. Сокольнический Вал, 38;10;18.3;54
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/3998123/;Москва, район Сокольники, проезд Попов, 4;13;22.5;90
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/33791422/;Москва, район Сокольники, Стромынский пер., 6;10;24.0;59
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/24808462/;Москва, район Сокольники, Стромынский пер., 6;12;24.0;59
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/35570940/;Москва, район Красносельский, Верхняя Красносельская ул., 19с2;4;24.9;92
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/18748312/;Москва, район Сокольники, ул. Короленко, 8;14;25.1;61
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/12053062/;Москва, район Сокольники, 2-й Полевой пер., 4;3;30.0;77
Сокольники;1-комнатная;http://www.cian.ru/sale/flat/32063380/;Москва, район Красносельский, Русаковская ул., 13;8;39.3;27
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/36364763/;Москва, район Сокольники, Русаковская ул., 31;1;42.0;92
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/39105803/;Москва, район Сокольники, Русаковская ул., 31;10;42.9;92
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/43076184/;Москва, район Сокольники, Русаковская ул., 31;1;44.9;89
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/45183193/;Москва, район Сокольники, Русаковская ул., 31;2;49.0;85
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/40466789/;Москва, район Сокольники, Русаковская ул., 31;1;49.0;85
Сокольники;2-комнатная;http://www.cian.ru/sale/flat/18047644/;Москва, район Сокольники, Русаковская ул., 31;10;65.6;65
