метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Шипиловская;2-комнатная;http://www.cian.ru/sale/flat/30462298/;Москва, район Зябликово, Шипиловская ул., 46К1;7;7.7;52
Шипиловская;2-комнатная;http://www.cian.ru/sale/flat/33679636/;Москва, район Зябликово, Задонский проезд, 30К1;10;8.4;54
Шипиловская;2-комнатная;http://www.cian.ru/sale/flat/37294810/;Москва, район Зябликово, ул. Мусы Джалиля, 23/56;1;8.8;52
Шипиловская;1-комнатная;http://www.cian.ru/sale/flat/38131564/;Москва, район Зябликово, Шипиловская ул., 46К1;5;6.5;40
Шипиловская;1-комнатная;http://www.cian.ru/sale/flat/38351656/;Москва, район Зябликово, ул. Мусы Джалиля, 14К1;3;6.0;40
Шипиловская;1-комнатная;http://www.cian.ru/sale/flat/43858013/;Москва, район Зябликово, Ореховый проезд, 13К2;8;6.0;40
Шипиловская;1-комнатная;http://www.cian.ru/sale/flat/39365969/;Москва, район Зябликово, Шипиловская ул., 43;2;6.1;38
Шипиловская;1-комнатная;http://www.cian.ru/sale/flat/34321666/;Москва, район Зябликово, ул. Мусы Джалиля, 17К1;7;6.1;38
Шипиловская;1-комнатная;http://www.cian.ru/sale/flat/39434771/;Москва, район Зябликово, Шипиловская ул., 43;3;6.1;40
Шипиловская;1-комнатная;http://www.cian.ru/sale/flat/32542750/;Москва, район Зябликово, ул. Мусы Джалиля, 32К1;1;6.2;39
Шипиловская;1-комнатная;http://www.cian.ru/sale/flat/34180492/;Москва, район Зябликово, ул. Мусы Джалиля, 27К2;3;6.2;39
Шипиловская;1-комнатная;http://www.cian.ru/sale/flat/43319160/;Москва, район Зябликово, Ореховый проезд, 13К2;8;6.2;38
Шипиловская;1-комнатная;http://www.cian.ru/sale/flat/43828457/;Москва, район Зябликово, Ореховый проезд, 13К2;10;6.3;36
Шипиловская;1-комнатная;http://www.cian.ru/sale/flat/44059590/;Москва, район Зябликово, Ореховый проезд, 17К2;7;6.3;36
Шипиловская;1-комнатная;http://www.cian.ru/sale/flat/47081512/;Москва, район Зябликово, Шипиловская ул., 64К1;7;6.3;36
