метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/45698905/;Москва, район Красносельский, Костянский пер., 14;5;27.5;108
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/35555040/;Москва, район Красносельский, пер. Даев, 25-29С1;5;16.0;56
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/40775465/;Москва, район Красносельский, Уланский пер., 14кА;4;28.0;65
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/40316255/;Москва, район Красносельский, пер. Просвирин, 15;10;36.4;42
Сретенский бульвар;1-комнатная;http://www.cian.ru/sale/flat/34022572/;Москва, район Басманный, Садовая-Черногрязская ул., 16-18С1;7;13.5;34
Сретенский бульвар;1-комнатная;http://www.cian.ru/sale/flat/37019056/;Москва, район Красносельский, пер. Просвирин, 13;3;16.0;36
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/33172234/;Москва, район Красносельский, Уланский пер., 14кА;4;28.0;67
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/16403326/;Москва, район Красносельский, Уланский пер., 14кА;4;28.0;65
Сретенский бульвар;1-комнатная;http://www.cian.ru/sale/flat/38746823/;Москва, район Красносельский, пер. Даев, 33;5;29.5;45
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/39492023/;Москва, район Красносельский, пер. Просвирин, 15;3;30.6;45
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/38347192/;Москва, район Басманный, Архангельский пер., 11/16С1;4;32.5;81
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/4311688/;Москва, район Красносельский, пер. Просвирин, 15;10;36.4;45
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/2387981/;Москва, район Красносельский, пер. Просвирин, 15;3;36.4;42
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/35917458/;Москва, район Басманный, Мясницкая ул., 24/7С3;10;42.0;85
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/33172504/;Москва, район Красносельский, Милютинский пер., 19/4С1;3;55.0;74
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/2462622/;Москва, район Красносельский, Милютинский пер., 11;3;58.3;70
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/32831386/;Москва, район Красносельский, пер. Даев, 25-29С1;5;10.1;39
Сретенский бульвар;2-комнатная;http://www.cian.ru/sale/flat/2202048/;Москва, район Басманный, Чистопрудный бул., 12К2;7;18.0;54
