метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/44596110/;Москва, район Текстильщики, ул. Чистова, 16к4;9;7.4;38
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/40577789/;Москва, район Кузьминки, ул. Юных Ленинцев, 85К5;10;7.4;38
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/46599462/;Москва, район Рязанский, Зеленодольская ул., 9К2;11;7.5;48
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/40490921/;Москва, район Рязанский, ул. Васильцовский Стан, 5К1;10;7.5;42
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/42234054/;Москва, район Кузьминки, ул. Шумилова, 2К1;5;7.6;44
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/45153581/;Москва, район Текстильщики, ул. Малышева, 4;10;7.8;50
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/46594917/;Москва, район Кузьминки, ул. Юных Ленинцев, 47К3;8;7.8;39
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/19994783/;Москва, район Рязанский, Окская ул., 5К1;10;7.9;36
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/40615259/;Москва, район Кузьминки, Волгоградский просп., 91;10;7.9;45
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/45902902/;Москва, район Текстильщики, ул. 8-я Текстильщиков, 12К2;10;8.0;52
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/43645559/;Москва, район Кузьминки, ул. Юных Ленинцев, 91К1;9;8.0;46
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/38657117/;Москва, район Рязанский, Окская ул., 3К1;10;8.2;42
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/44733151/;Москва, район Кузьминки, ул. Юных Ленинцев, 43/33;15;8.3;47
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/46428334/;Москва, район Кузьминки, Зеленодольская ул., 28К3;10;8.4;44
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/45047233/;Москва, район Кузьминки, ул. Юных Ленинцев, 43/33;14;8.4;54
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/45432085/;Москва, район Кузьминки, Волгоградский просп., 68К1;6;8.6;53
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/2884992/;Москва, район Кузьминки, Волгоградский просп., 128К4;10;8.7;51
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/43892459/;Москва, район Кузьминки, Волгоградский просп., 76К1;2;8.9;53
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/45757353/;Москва, район Кузьминки, Волгоградский просп., 76К1;3;8.9;53
Кузьминки;2-комнатная;http://www.cian.ru/sale/flat/45556305/;Москва, район Кузьминки, ул. Юных Ленинцев, 43/33;11;9.0;55
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/39696005/;Москва, район Рязанский, ул. Васильцовский Стан, 7к1;15;9.0;43
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/39070727/;Москва, район Рязанский, Окская ул., 3К1;12;9.0;42
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/38332396/;Москва, район Рязанский, ул. Васильцовский Стан, 7к1;15;9.0;43
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/38004346/;Москва, район Рязанский, Окская ул., 3К1;12;9.1;42
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/39968357/;Москва, район Кузьминки, Жигулевская ул., 14к2;6;9.2;44
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/44259330/;Москва, район Кузьминки, Зеленодольская ул., 13К1;11;4.6;32
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/44249754/;Москва, район Кузьминки, Окская ул., 30К2;10;4.7;33
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/28132744/;Москва, район Кузьминки, ул. Юных Ленинцев, 95К2;10;4.7;32
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/46581512/;Москва, район Текстильщики, ул. Юных Ленинцев, 39;15;4.8;33
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/37580188/;Москва, район Кузьминки, ул. Федора Полетаева, 32К5;10;4.9;33
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/33070858/;Москва, район Рязанский, Зеленодольская ул., 20/9;15;4.9;34
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/24846898/;Москва, район Кузьминки, Волгоградский просп., 58К3;6;4.9;32
Кузьминки;1-комнатная;http://www.cian.ru/sale/flat/41794626/;Москва, район Кузьминки, ул. Юных Ленинцев, 79К3;7;5.0;35
