метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/45446517/;Москва, район Теплый Стан, Профсоюзная ул., 152К4;9;6.0;33
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/42475164/;Москва, район Теплый Стан, ул. Генерала Тюленева, 37;10;7.5;46
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/39485933/;Москва, район Теплый Стан, Профсоюзная ул., 144;10;8.0;39
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/40599221/;Москва, район Теплый Стан, ул. Теплый Стан, 15К6;12;8.5;51
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/23125230/;Москва, район Теплый Стан, ул. Теплый Стан, 7К1;7;8.8;53
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/45036253/;Москва, район Теплый Стан, ул. Теплый Стан, 17;15;4.2;31
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/37767748/;Москва, район Ясенево, Голубинская ул., 3К1;15;4.9;31
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/45899907/;Москва, район Теплый Стан, ул. Генерала Тюленева, 35;7;5.2;33
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/41274995/;Москва, район Теплый Стан, ул. Генерала Тюленева, 39;6;5.2;32
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/34560502/;Москва, район Теплый Стан, ул. Генерала Тюленева, 39;10;5.3;34
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/42617748/;Москва, район Теплый Стан, ул. Теплый Стан, 15К3;10;5.5;35
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/43477595/;Москва, район Теплый Стан, ул. Генерала Тюленева, 25К1;9;5.7;38
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/44052655/;Москва, район Теплый Стан, ул. Генерала Тюленева, 35;10;5.8;33
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/43668017/;Москва, район Теплый Стан, ул. Генерала Тюленева, 25К1;10;5.8;38
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/42294528/;Москва, район Теплый Стан, ул. Генерала Тюленева, 25К1;15;5.9;38
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/35282704/;Москва, район Теплый Стан, ул. Генерала Тюленева, 25К1;12;5.9;40
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/14541700/;Москва, район Теплый Стан, ул. Генерала Тюленева, 39;10;6.0;34
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/45132857/;Москва, район Теплый Стан, Профсоюзная ул., 152К4;7;6.0;33
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/39026237/;Москва, район Теплый Стан, ул. Генерала Тюленева, 1;20;6.1;45
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/40342649/;Москва, район Теплый Стан, ул. Теплый Стан, 15К2;14;6.1;35
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/42420660/;Москва, район Теплый Стан, Профсоюзная ул., 138;7;6.2;38
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/36019398/;Москва, район Теплый Стан, Профсоюзная ул., 156К5;7;6.4;33
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/19940951/;Москва, район Теплый Стан, Профсоюзная ул., 142К2;10;6.4;33
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/46097377/;Москва, район Теплый Стан, ул. Генерала Тюленева, 37;10;6.5;46
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/12917206/;Москва, район Теплый Стан, Профсоюзная ул., 156К3;7;6.6;34
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/23002560/;Москва, район Теплый Стан, ул. Генерала Тюленева, 35;10;6.7;45
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/45539073/;Москва, район Теплый Стан, Профсоюзная ул., 146К2;5;6.7;33
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/41928678/;Москва, район Теплый Стан, ул. Генерала Тюленева, 29К2;10;6.8;35
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/22793028/;Москва, район Теплый Стан, Профсоюзная ул., 156К1;10;6.8;33
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/26201680/;Москва, район Теплый Стан, ул. Теплый Стан, 15К5;14;7.0;52
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/40717643/;Москва, район Коньково, ул. Академика Капицы, 22;15;7.2;40
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/35280406/;Москва, район Ясенево, Голубинская ул., 3К1;10;7.3;48
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/45157811/;Москва, район Теплый Стан, Профсоюзная ул., 154С4;0;7.4;73
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/36037986/;Москва, район Ясенево, Голубинская ул., 3К1;12;7.5;46
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/20667767/;Москва, район Теплый Стан, ул. Генерала Тюленева, 37;10;7.5;46
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/44248320/;Москва, район Теплый Стан, Профсоюзная ул., 156К1;5;7.6;43
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/34172308/;Москва, район Ясенево, Голубинская ул., 3К1;12;7.7;49
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/44229294/;Москва, район Теплый Стан, Профсоюзная ул., 152К4;5;7.8;52
Теплый Стан;1-комнатная;http://www.cian.ru/sale/flat/38960621/;Москва, район Теплый Стан, Профсоюзная ул., 144;7;8.0;38
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/4474874/;Москва, район Теплый Стан, Профсоюзная ул., 156К1;6;8.1;47
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/35412052/;Москва, район Теплый Стан, ул. Генерала Тюленева, 25;7;8.1;52
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/42109938/;Москва, район Теплый Стан, Профсоюзная ул., 156К1;5;8.1;45
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/43533551/;Москва, район Теплый Стан, Профсоюзная ул., 156К1;5;8.2;45
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/39469193/;Москва, район Теплый Стан, ул. Теплый Стан, 11К1;10;8.2;52
Теплый Стан;2-комнатная;http://www.cian.ru/sale/flat/36639406/;Москва, район Теплый Стан, ул. Генерала Тюленева, 23К1;10;8.3;54
