метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/33069082/;Москва, район Сокольники, 2-я Рыбинская ул., 13;14;5.4;32
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/44805583/;Москва, район Сокольники, 2-я Рыбинская ул., 13;5;6.7;32
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/39745421/;Москва, район Красносельский, 5-й Красносельский пер., 5;11;7.0;31
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/42673728/;Москва, район Басманный, Нижняя Красносельская ул., 35;7;7.1;32
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/31451854/;Москва, район Красносельский, Краснопрудная ул., 13;3;8.5;38
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/43870487/;Москва, район Красносельский, 1-й Красносельский пер., 3;3;11.9;37
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/40651325/;Москва, район Басманный, Нижняя Красносельская ул., 35;5;12.2;35
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/44807559/;Москва, район Красносельский, Верхняя Красносельская ул., 8К2;5;12.6;51
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/40651307/;Москва, район Басманный, Нижняя Красносельская ул., 35;5;13.1;38
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/28264606/;Москва, район Басманный, Нижняя Красносельская ул., 35С48;5;14.0;43
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/37775362/;Москва, район Басманный, Нижняя Красносельская ул., 35С48;7;15.0;53
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/40651313/;Москва, район Басманный, Нижняя Красносельская ул., 35;5;15.2;44
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/40651337/;Москва, район Басманный, Нижняя Красносельская ул., 35;5;16.1;46
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/1121220/;Москва, район Сокольники, 2-я Рыбинская ул., 13;15;16.7;69
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/37776232/;Москва, район Красносельский, Краснопрудная ул., 1;8;17.8;55
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/42413892/;Москва, район Басманный, Нижняя Красносельская ул., 35С48;7;21.8;69
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/40651319/;Москва, район Басманный, Нижняя Красносельская ул., 35;5;26.8;77
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/3019474/;Москва, район Красносельский, Верхняя Красносельская ул., 9;6;28.0;100
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/31159366/;Москва, район Басманный, Нижняя Красносельская ул., 35С2;7;6.5;45
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/37617190/;Москва, район Красносельский, 1-й Красносельский пер., 5;6;11.2;40
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/42490020/;Москва, район Красносельский, 1-й Новый пер., 7;3;11.9;52
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/22214684/;Москва, район Красносельский, Краснопрудная ул., 13;1;14.9;53
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/28538044/;Москва, район Красносельский, Краснопрудная ул., 13;1;15.5;53
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/22790976/;Москва, район Красносельский, Верхняя Красносельская ул., 19с2;2;18.9;52
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/34479832/;Москва, район Красносельский, Верхняя Красносельская ул., 9;7;28.0;101
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/18794242/;Москва, район Красносельский, Русаковская ул., 1;4;10.7;33
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/2895097/;Москва, район Сокольники, 2-я Рыбинская ул., 13;13;11.5;59
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/2857317/;Москва, район Сокольники, 2-я Рыбинская ул., 13;12;11.5;60
Красносельская;Студия;http://www.cian.ru/sale/flat/42752256/;Москва, район Басманный, Нижняя Красносельская ул., 35С48;6;11.5;38
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/17742748/;Москва, район Красносельский, ул. Гаврикова, 2/38;2;11.9;55
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/42656430/;Москва, район Красносельский, Верхняя Красносельская ул., 8К2;5;12.0;57
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/24230088/;Москва, район Басманный, Нижняя Красносельская ул., 35;6;12.3;39
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/37377358/;Москва, район Басманный, Нижняя Красносельская ул., 35С50;12;12.4;38
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/46498827/;Москва, район Красносельский, Русаковская ул., 5;10;12.4;38
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/39780029/;Москва, район Красносельский, Русаковская ул., 8;6;12.5;62
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/46066207/;Москва, район Красносельский, Русаковская ул., 5;5;12.8;38
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/41285357/;Москва, район Красносельский, Верхняя Красносельская ул., 10к7а;5;13.0;56
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/45157877/;Москва, район Красносельский, Малый Краснопрудный туп., 1С1;5;13.8;52
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/2473024/;Москва, район Красносельский, Малый Краснопрудный туп., 2;4;14.5;45
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/30669760/;Москва, район Красносельский, Русаковская ул., 7С3;6;15.3;57
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/36514564/;Москва, район Красносельский, Верхняя Красносельская ул., 8К2;7;15.5;55
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/23082342/;Москва, район Басманный, Нижняя Красносельская ул., 35;5;15.9;53
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/24411040/;Москва, район Красносельский, Краснопрудная ул., 7/9;3;16.9;76
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/36025470/;Москва, район Басманный, Нижняя Красносельская ул., 35С48;5;17.4;72
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/36089860/;Москва, район Басманный, Нижняя Красносельская ул., 35С48;7;17.5;72
Красносельская;2-комнатная;http://www.cian.ru/sale/flat/42752664/;Москва, район Басманный, Нижняя Красносельская ул., 35С48;6;18.8;85
Красносельская;1-комнатная;http://www.cian.ru/sale/flat/19541914/;Москва, район Красносельский, Верхняя Красносельская ул., 19;3;19.2;53
