метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/41229587/;Москва, район Ростокино, 1-й Сельскохозяйственный проезд, 3;2;6.6;43
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/35581716/;Москва, район Ростокино, просп. Мира, 188Бк1;12;15.2;63
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/46755847/;Москва, район Ростокино, просп. Мира, 188;10;18.1;109
Улица Сергея Эйзенштейна;1-комнатная;http://www.cian.ru/sale/flat/30753052/;Москва, район Ростокино, Ростокинская ул., 1;10;5.7;32
Улица Сергея Эйзенштейна;1-комнатная;http://www.cian.ru/sale/flat/18809194/;Москва, район Ростокино, ул. Сергея Эйзенштейна, 6к3;6;6.2;31
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/40389773/;Москва, район Ростокино, просп. Мира, 188;10;6.8;39
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/28168900/;Москва, район Ростокино, проезд Кадомцева, 21;17;7.2;48
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/43180200/;Москва, район Ростокино, Будайский проезд, 3;17;7.5;46
Улица Сергея Эйзенштейна;1-комнатная;http://www.cian.ru/sale/flat/35972736/;Москва, район Ростокино, просп. Мира, 188Бк3;13;9.9;55
Улица Сергея Эйзенштейна;1-комнатная;http://www.cian.ru/sale/flat/28923640/;Москва, район Ростокино, Ростокинская ул., 3;15;14.5;64
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/11955415/;Москва, район Ростокино, просп. Мира, 188;8;17.5;96
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/35390938/;Москва, район Ростокино, Ростокинская ул., 2к1;13;18.3;97
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/1574074/;Москва, район Ростокино, просп. Мира, 188Бк1;12;20.0;105
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/39740867/;Москва, район Ростокино, Сельскохозяйственная ул., 16к1;10;28.5;73
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/40907387/;Москва, район Ростокино, просп. Мира, 169;14;6.8;38
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/26298832/;Москва, район Ростокино, Ростокинская ул., 2к1;13;19.5;102
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/23055744/;Москва, район Ростокино, Ростокинская ул., 2к1;13;21.0;101
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/23053752/;Москва, район Ростокино, Ростокинская ул., 2к1;13;21.0;109
Улица Сергея Эйзенштейна;2-комнатная;http://www.cian.ru/sale/flat/46635977/;Москва, район Ростокино, 1-й Сельскохозяйственный проезд, 5;5;9.0;46
