метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Серпуховская;1-комнатная;http://www.cian.ru/sale/flat/32316880/;Москва, район Замоскворечье, Мытная ул., 7с1;8;27.2;54
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/44019710/;Москва, район Якиманка, Мытная ул., 40;10;27.4;97
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/38630561/;Москва, район Якиманка, Мытная ул., 40;10;28.0;109
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/42966726/;Москва, район Замоскворечье, Мытная ул., 7с1;7;29.0;54
Серпуховская;1-комнатная;http://www.cian.ru/sale/flat/32317000/;Москва, район Замоскворечье, Мытная ул., 7с1;8;29.8;58
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/44019780/;Москва, район Якиманка, Мытная ул., 40;10;30.3;107
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/45913312/;Москва, район Якиманка, Мытная ул., 40;10;30.7;109
Серпуховская;1-комнатная;http://www.cian.ru/sale/flat/39654059/;Москва, район Замоскворечье, Мытная ул., 7с1;9;30.9;65
Серпуховская;1-комнатная;http://www.cian.ru/sale/flat/40578137/;Москва, район Замоскворечье, Мытная ул., 7с1;6;31.9;64
Серпуховская;1-комнатная;http://www.cian.ru/sale/flat/32317090/;Москва, район Замоскворечье, Мытная ул., 7с1;8;31.9;65
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/32317234/;Москва, район Замоскворечье, Мытная ул., 7с1;8;31.9;70
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/19786499/;Москва, район Замоскворечье, Мытная ул., 7с1;8;32.0;70
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/18750712/;Москва, район Якиманка, Мытная ул., 40;10;34.1;123
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/19250248/;Москва, район Замоскворечье, Мытная ул., 7с1;8;34.5;74
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/39654071/;Москва, район Замоскворечье, Мытная ул., 7с1;9;34.5;64
Серпуховская;1-комнатная;http://www.cian.ru/sale/flat/32317690/;Москва, район Замоскворечье, Мытная ул., 7с1;8;34.5;64
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/30601018/;Москва, район Замоскворечье, Мытная ул., 7с2;7;34.9;76
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/30600994/;Москва, район Замоскворечье, Мытная ул., 7с1;7;35.0;75
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/25120222/;Москва, район Замоскворечье, Мытная ул., 7с1;8;35.5;76
Серпуховская;1-комнатная;http://www.cian.ru/sale/flat/22781046/;Москва, район Замоскворечье, Мытная ул., 7с1;8;35.5;64
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/32770972/;Москва, район Замоскворечье, Мытная ул., 7с1;7;35.8;75
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/39653957/;Москва, район Замоскворечье, Мытная ул., 7с1;9;36.1;75
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/32318062/;Москва, район Замоскворечье, Мытная ул., 7с1;8;36.1;75
Серпуховская;2-комнатная;http://www.cian.ru/sale/flat/30600976/;Москва, район Замоскворечье, Мытная ул., 7с1;7;36.5;73
