метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/45033185/;Москва, район Даниловский, Ослябинский пер., 3;12;7.5;35
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/38934323/;Москва, район Южнопортовый, ул. Симоновский Вал, 19;10;7.5;30
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/44797565/;Москва, район Южнопортовый, Шарикоподшипниковская ул., 12;3;12.6;55
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/43463975/;Москва, район Южнопортовый, Шарикоподшипниковская ул., 36/18;4;12.9;64
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/46592569/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 10;6;13.5;50
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/46592479/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 10;6;14.5;50
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/37846474/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 10;6;14.5;55
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/46329024/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 10;6;15.0;55
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/40958573/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 10;6;15.1;60
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/44814829/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 10;6;15.1;54
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/39270311/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 10;6;15.8;55
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/46611989/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 10;6;16.2;55
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/41490305/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 10;6;16.3;55
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/35119300/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 10;6;17.5;49
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/23159568/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 10;5;18.1;47
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/39613493/;Москва, район Даниловский, Восточная ул., 2К4;10;5.7;31
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/44898341/;Москва, район Даниловский, ул. Симоновский Вал, 22К2;12;5.7;31
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/36901072/;Москва, район Даниловский, Крутицкая наб., 21;13;6.1;33
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/3981227/;Москва, район Южнопортовый, 6-я Кожуховская ул., 10;10;6.4;33
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/44240922/;Москва, район Южнопортовый, Шарикоподшипниковская ул., 7К2;7;7.6;38
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/36467602/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 2/7К2;9;7.8;37
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/26223418/;Москва, район Даниловский, Велозаводская ул., 2;10;8.2;32
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/36266687/;Москва, район Южнопортовый, Новоостаповская ул., 6;6;8.3;38
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/17881972/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 4К3;8;9.0;32
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/45702385/;Москва, район Даниловский, ул. Симоновский Вал, 22К2;12;9.0;43
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/26232334/;Москва, район Южнопортовый, Шарикоподшипниковская ул., 18;2;9.8;61
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/38500348/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 2/7К2;7;10.1;56
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/45256875/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 6А;8;10.1;43
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/3363556/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 18/36;4;10.1;55
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/42773964/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 6А;8;10.2;43
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/43885451/;Москва, район Южнопортовый, 6-я Кожуховская ул., 13;12;10.8;55
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/24616150/;Москва, район Южнопортовый, ул. 2-я Машиностроения, 11;5;11.5;37
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/22651026/;Москва, район Даниловский, ул. Симоновский Вал, 24К2;10;11.8;61
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/3033295/;Москва, район Южнопортовый, Шарикоподшипниковская ул., 16;3;12.2;56
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/43387979/;Москва, район Южнопортовый, Шарикоподшипниковская ул., 28;1;12.4;55
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/39771137/;Москва, район Даниловский, ул. Симоновский Вал, 26К2;11;12.8;50
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/44247852/;Москва, район Южнопортовый, Шарикоподшипниковская ул., 18;2;12.9;60
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/37783456/;Москва, район Южнопортовый, Новоостаповская ул., 4К1;8;12.9;57
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/36468136/;Москва, район Южнопортовый, Новоостаповская ул., 4К1;10;13.0;57
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/39634097/;Москва, район Южнопортовый, Шарикоподшипниковская ул., 28;2;13.3;60
Дубровка;2-комнатная;http://www.cian.ru/sale/flat/14351596/;Москва, район Южнопортовый, ул. 1-яМашиностроения, 6А;5;14.0;68
Дубровка;1-комнатная;http://www.cian.ru/sale/flat/44863827/;Москва, район Южнопортовый, ул. 1-я Машиностроения, 10;5;15.1;54
