метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/42781212/;Москва, район Кунцево, Молодогвардейская ул., 8к1;8;31.9;107
Кунцевская;1-комнатная;http://www.cian.ru/sale/flat/41993580/;Москва, район Можайский, ул. Красных Зорь, 29;12;4.9;33
Кунцевская;1-комнатная;http://www.cian.ru/sale/flat/44237202/;Москва, район Фили-Давыдково, Аминьевское ш., 30;17;5.5;33
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/37064704/;Москва, район Кунцево, Полоцкая ул., 2;13;6.4;43
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/37955380/;Москва, район Можайский, ул. Ращупкина, 12к1;7;6.5;36
Кунцевская;1-комнатная;http://www.cian.ru/sale/flat/46616132/;Москва, район Фили-Давыдково, Рублевское ш., 5;3;8.1;33
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/37776166/;Москва, район Кунцево, Рублевское ш., 85;15;14.4;54
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/44726999/;Москва, район Можайский, Можайское ш., 6К1;12;15.0;54
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/38224816/;Москва, район Можайский, Можайское ш., 6К1;10;15.4;57
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/22157900/;Москва, район Кунцево, Истринская ул., 8к3;12;22.4;90
Кунцевская;1-комнатная;http://www.cian.ru/sale/flat/44765314/;Москва, район Кунцево, Молодогвардейская ул., 8к1;8;24.6;70
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/44765850/;Москва, район Кунцево, Молодогвардейская ул., 8к1;8;24.6;70
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/45929202/;Москва, район Фили-Давыдково, Давыдковская ул., 18;15;28.2;82
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/32031910/;Москва, район Фили-Давыдково, Малая Филевская ул., 64;4;30.0;84
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/42388518/;Москва, район Кунцево, Молодогвардейская ул., 8к1;8;34.5;108
Кунцевская;1-комнатная;http://www.cian.ru/sale/flat/39175901/;Москва, район Можайский, проезд Загорского, 11;10;35.0;81
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/16878502/;Москва, район Кунцево, Молодогвардейская ул., 8к1;8;35.5;108
Кунцевская;2-комнатная;http://www.cian.ru/sale/flat/41004125/;Москва, район Можайский, ул. Козлова, 34;10;59.7;79
Кунцевская;1-комнатная;http://www.cian.ru/sale/flat/37635466/;Москва, район Можайский, ул. Красных Зорь, 37;12;5.6;34
