метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Белорусская;1-комнатная;http://www.cian.ru/sale/flat/36461386/;Москва, район Тверской, 3-я Тверская-Ямская ул., 56/6;5;6.5;25
Белорусская;2-комнатная;http://www.cian.ru/sale/flat/30642346/;Москва, район Пресненский, ул. Пресненский Вал, 23;12;8.5;45
Белорусская;1-комнатная;http://www.cian.ru/sale/flat/35540040/;Москва, район Пресненский, ул. Малая Грузинская, 37;11;9.0;35
Белорусская;1-комнатная;http://www.cian.ru/sale/flat/36799420/;Москва, район Пресненский, ул. Малая Грузинская, 41;10;10.3;38
Белорусская;1-комнатная;http://www.cian.ru/sale/flat/44886875/;Москва, район Беговой, Верхняя ул., 34С1;7;10.9;34
Белорусская;2-комнатная;http://www.cian.ru/sale/flat/25363738/;Москва, район Тверской, ул. Бутырский Вал, 50;10;11.2;44
Белорусская;1-комнатная;http://www.cian.ru/sale/flat/45036425/;Москва, район Беговой, Верхняя ул., 34С1;7;12.0;37
Белорусская;2-комнатная;http://www.cian.ru/sale/flat/38947907/;Москва, район Беговой, Ленинградский просп., 4/2;2;13.5;46
Белорусская;2-комнатная;http://www.cian.ru/sale/flat/37774012/;Москва, район Пресненский, Средний Тишинский пер., 24-26;15;13.9;42
Белорусская;2-комнатная;http://www.cian.ru/sale/flat/31027390/;Москва, район Пресненский, Малый Тишинский пер., 11/12;10;14.5;54
Белорусская;2-комнатная;http://www.cian.ru/sale/flat/44226264/;Москва, район Беговой, ул. Правды, 7/9К1;12;15.0;66
Белорусская;1-комнатная;http://www.cian.ru/sale/flat/44886935/;Москва, район Беговой, Верхняя ул., 34С1;7;15.2;51
Белорусская;2-комнатная;http://www.cian.ru/sale/flat/34524400/;Москва, район Беговой, Ленинградский просп., 28;11;18.9;70
Белорусская;2-комнатная;http://www.cian.ru/sale/flat/40609205/;Москва, район Беговой, Ленинградский просп., 28;10;18.9;70
Белорусская;1-комнатная;http://www.cian.ru/sale/flat/44888135/;Москва, район Беговой, Верхняя ул., 34С1;7;19.5;49
Белорусская;2-комнатная;http://www.cian.ru/sale/flat/38314660/;Москва, район Тверской, 1-я Тверская-Ямская ул., 28;3;22.0;60
Белорусская;2-комнатная;http://www.cian.ru/sale/flat/32586820/;Москва, район Беговой, ул. 3-я Ямского Поля, 9;5;22.1;63
Белорусская;1-комнатная;http://www.cian.ru/sale/flat/44886751/;Москва, район Беговой, Верхняя ул., 34С1;7;22.4;77
