метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Котельники;2-комнатная;http://lyubertsy.cian.ru/sale/flat/46867189/;Московская область, Люберецкий район, Люберцы, 115-й кв-л, ул. Авиаторов, 2к1;18;7.5;72
Район Железнодорожный;2-комнатная;http://samara.cian.ru/sale/flat/41807904/;Самарская область, Самара, район Железнодорожный, ул. Гагарина, 45;0;2.2;46
Котельники;1-комнатная;http://lyubertsy.cian.ru/sale/flat/35475144/;Московская область, Люберецкий район, Люберцы, Московская ул.;10;5.9;43
Район Железнодорожный;2-комнатная;http://samara.cian.ru/sale/flat/46809597/;Самарская область, Самара, район Железнодорожный, Революционная ул., 126;0;4.5;68
Район Железнодорожный;1-комнатная;http://samara.cian.ru/sale/flat/43558757/;Самарская область, Самара, район Железнодорожный, ул. Гагарина, 51;0;2.1;31
Район Октябрьский;1-комнатная;http://samara.cian.ru/sale/flat/45980947/;Самарская область, Самара, район Октябрьский, ул. Гагарина, 44;0;2.2;33
Котельники;2-комнатная;http://lyubertsy.cian.ru/sale/flat/40619435/;Московская область, Люберецкий район, Люберцы, Юбилейная ул., 7А;16;6.0;56
Район Октябрьский;3-комнатная;http://samara.cian.ru/sale/flat/46851762/;Самарская область, Самара, район Октябрьский, ул. Гагарина, 26;0;3.8;58
Район Октябрьский;2-комнатная;http://samara.cian.ru/sale/flat/19455364/;Самарская область, Самара, район Октябрьский, ул. Гагарина, 44;0;2.2;47
Район Октябрьский;2-комнатная;http://samara.cian.ru/sale/flat/19941095/;Самарская область, Самара, район Октябрьский, ул. Гагарина, 44;0;2.3;48
