метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Район Советский;3-комнатная;http://samara.cian.ru/sale/flat/22769988/;Самарская область, Самара, район Советский, ул. Победы, 92б;0;6.5;142
Район Советский;4-комнатная;http://samara.cian.ru/sale/flat/31589914/;Самарская область, Самара, район Советский, Ново-Вокзальная ул., 9;0;3.7;87
Котельники;2-комнатная;http://lyubertsy.cian.ru/sale/flat/46180842/;Московская область, Люберецкий район, Люберцы, Московская ул., 7;16;5.2;42
Район Промышленный;4-комнатная;http://samara.cian.ru/sale/flat/33582454/;Самарская область, Самара, район Промышленный, ул. Победы, 97б;0;3.3;90
Котельники;1-комнатная;http://lyubertsy.cian.ru/sale/flat/35475144/;Московская область, Люберецкий район, Люберцы, Московская ул.;10;5.9;43
Район Промышленный;4-комнатная;http://samara.cian.ru/sale/flat/31379242/;Самарская область, Самара, район Промышленный, ул. Победы, 97А;0;3.8;83
Котельники;2-комнатная;http://lyubertsy.cian.ru/sale/flat/36273683/;Московская область, Люберецкий район, Люберцы, 115-й кв-л, ул. Авиаторов, 2к2;18;9.1;67
Котельники;1-комнатная;http://lyubertsy.cian.ru/sale/flat/40593593/;Московская область, Люберецкий район, Люберцы, 115-й кв-л, ул. Авиаторов, 2к2;18;5.6;43
Район Промышленный;2-комнатная;http://samara.cian.ru/sale/flat/39819677/;Самарская область, Самара, район Промышленный, Физкультурная ул., 31;0;2.0;43
Район Советский;2-комнатная;http://samara.cian.ru/sale/flat/38564368/;Самарская область, Самара, район Советский, Ново-Вокзальная ул., 9;0;2.7;56
