метро;комнат;ссылка;адрес;минут до метро;цена
Таганская;2-комнатная;http://www.cian.ru/sale/flat/46626547/;Москва, район Таганский, ул. Малые Каменщики, 18К1;6;9.2
Таганская;2-комнатная;http://www.cian.ru/sale/flat/29872426/;Москва, район Таганский, Нижегородская ул., 2К1;7;11.4
Таганская;1-комнатная;http://www.cian.ru/sale/flat/15080002/;Москва, район Таганский, Краснохолмская наб., 5-9;5;12.6
Таганская;2-комнатная;http://www.cian.ru/sale/flat/32586610/;Москва, район Замоскворечье, Садовническая ул., 57АС1;10;35.1
Таганская;1-комнатная;http://www.cian.ru/sale/flat/36342359/;Москва, район Таганский, 4-й Котельнический пер., 3/31С1;5;38.2
Таганская;1-комнатная;http://www.cian.ru/sale/flat/36404105/;Москва, район Таганский, 4-й Котельнический пер.;5;38.2
Таганская;2-комнатная;http://www.cian.ru/sale/flat/36338711/;Москва, район Таганский, 4-й Котельнический пер., 3/31С1;5;50.8
Таганская;2-комнатная;http://www.cian.ru/sale/flat/21285725/;Москва, район Таганский, Гончарная наб., 3С1;10;53.9
Таганская;2-комнатная;http://www.cian.ru/sale/flat/21290453/;Москва, район Таганский, Гончарная наб., 3С1;10;58.3
Таганская;2-комнатная;http://www.cian.ru/sale/flat/43123500/;Москва, район Таганский, Котельническая наб., 1/15;10;123.9
Таганская;2-комнатная;http://www.cian.ru/sale/flat/38626181/;Москва, район Таганский, Нижегородская ул., 2К2;5;9.1
Таганская;2-комнатная;http://www.cian.ru/sale/flat/42103482/;Москва, район Таганский, ул. Рогожский Вал, 12;15;9.1
Таганская;1-комнатная;http://www.cian.ru/sale/flat/34634068/;Москва, район Таганский, Яузская ул., 6-8С5;10;9.2
Таганская;2-комнатная;http://www.cian.ru/sale/flat/24455158/;Москва, район Таганский, пер. Берников, 4;8;9.7
Таганская;2-комнатная;http://www.cian.ru/sale/flat/43630661/;Москва, район Таганский, Нижегородская ул., 2К2;12;10.1
Таганская;1-комнатная;http://www.cian.ru/sale/flat/44722367/;Москва, район Таганский, Котельническая наб., 33К1;4;10.3
Таганская;2-комнатная;http://www.cian.ru/sale/flat/41294513/;Москва, район Таганский, Нижегородская ул., 2К2;10;10.5
Таганская;1-комнатная;http://www.cian.ru/sale/flat/13132618/;Москва, район Таганский, ул. Рогожский Вал, 13К2;15;10.6
Таганская;1-комнатная;http://www.cian.ru/sale/flat/4748735/;Москва, район Таганский, Краснохолмская наб., 1/15С2;3;11.0
Таганская;2-комнатная;http://www.cian.ru/sale/flat/38991359/;Москва, район Таганский, Большая Андроньевская ул., 20;10;11.3
Таганская;2-комнатная;http://www.cian.ru/sale/flat/32996980/;Москва, район Таганский, ул. Малые Каменщики, 18К1;5;11.3
Таганская;1-комнатная;http://www.cian.ru/sale/flat/36558352/;Москва, район Таганский, Таганская ул., 44;10;11.4
Таганская;2-комнатная;http://www.cian.ru/sale/flat/18015508/;Москва, район Таганский, Нижегородская ул., 2К1;7;11.4
Таганская;2-комнатная;http://www.cian.ru/sale/flat/39687167/;Москва, район Таганский, Марксистская ул., 9;15;12.0
Таганская;2-комнатная;http://www.cian.ru/sale/flat/11910982/;Москва, район Таганский, ул. Талалихина, 2/1К5;14;12.3
Таганская;1-комнатная;http://www.cian.ru/sale/flat/44953373/;Москва, район Таганский, Новоспасский пер., 5;8;12.4
Таганская;Студия;http://www.cian.ru/sale/flat/35667642/;Москва, район Таганский, Краснохолмская наб., 5-9;6;12.4
Таганская;1-комнатная;http://www.cian.ru/sale/flat/44906879/;Москва, район Таганский, Краснохолмская наб., 5-9;7;12.7
Таганская;1-комнатная;http://www.cian.ru/sale/flat/37892380/;Москва, район Таганский, ул. Большие Каменщики, 4;2;12.9
Таганская;2-комнатная;http://www.cian.ru/sale/flat/45363927/;Москва, район Таганский, ул. Большие Каменщики, 17;4;12.9
Таганская;1-комнатная;http://www.cian.ru/sale/flat/39562403/;Москва, район Таганский, ул. Большие Каменщики, 4;3;12.9
Таганская;2-комнатная;http://www.cian.ru/sale/flat/39567305/;Москва, район Таганский, Краснохолмская наб., 13С1;5;13.0
Таганская;2-комнатная;http://www.cian.ru/sale/flat/46498902/;Москва, район Таганский, Большая Андроньевская ул., 20;10;13.0
Таганская;2-комнатная;http://www.cian.ru/sale/flat/28152940/;Москва, район Таганский, Николоямская ул., 43к3;7;13.3
Таганская;2-комнатная;http://www.cian.ru/sale/flat/10838630/;Москва, район Таганский, Николоямская ул., 45С2;8;14.4
Таганская;2-комнатная;http://www.cian.ru/sale/flat/36557284/;Москва, район Таганский, ул. Земляной Вал, 52/16С1;10;14.6
Таганская;2-комнатная;http://www.cian.ru/sale/flat/38975771/;Москва, район Таганский, Николоямская ул., 43к3;10;14.7
Таганская;2-комнатная;http://www.cian.ru/sale/flat/28580296/;Москва, район Таганский, Новоспасский пер., 5;8;14.9
Таганская;1-комнатная;http://www.cian.ru/sale/flat/43645979/;Москва, район Таганский, Краснохолмская наб., 5-9;8;15.0
Таганская;Студия;http://www.cian.ru/sale/flat/28170736/;Москва, район Таганский, Землянский пер., 3;6;15.2
Таганская;2-комнатная;http://www.cian.ru/sale/flat/46631762/;Москва, район Таганский, Краснохолмская наб., 5-9;3;16.0
Таганская;2-комнатная;http://www.cian.ru/sale/flat/28435558/;Москва, район Таганский, 2-й Котельнический пер., 5;5;16.3
Таганская;2-комнатная;http://www.cian.ru/sale/flat/40498973/;Москва, район Таганский, Наставнический пер., вл3;10;16.5
Таганская;2-комнатная;http://www.cian.ru/sale/flat/32086834/;Москва, район Таганский, Краснохолмская наб., 1/15С2;5;18.7
Таганская;2-комнатная;http://www.cian.ru/sale/flat/20490965/;Москва, район Таганский, Гончарная наб., 3С5;5;19.5
Таганская;1-комнатная;http://www.cian.ru/sale/flat/40498961/;Москва, район Таганский, Наставнический пер., вл3;5;19.5
Таганская;2-комнатная;http://www.cian.ru/sale/flat/27034696/;Москва, район Таганский, ул. Земляной Вал, 52/16С2;9;21.0
Таганская;2-комнатная;http://www.cian.ru/sale/flat/32840902/;Москва, район Замоскворечье, Космодамианская наб., 46/50;7;21.0
Таганская;2-комнатная;http://www.cian.ru/sale/flat/37854052/;Москва, район Таганский, Гончарная ул., 38;5;21.3
