метро;комнат;ссылка;адрес;минут до метро;цена
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/38877719/;Москва, район Замоскворечье, Садовническая ул., 57АС1;10;50.6
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/40350095/;Москва, район Замоскворечье, Садовническая ул., 57АС1;10;50.6
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/30967426/;Москва, район Замоскворечье, Садовническая ул., 57АС1;10;50.6
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/20341907/;Москва, район Замоскворечье, Садовническая наб., 3С9;5;50.8
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/46436587/;Москва, район Замоскворечье, Садовническая ул., вл31;10;51.1
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/26944174/;Москва, район Замоскворечье, Садовническая ул., вл31;10;51.1
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/26943814/;Москва, район Замоскворечье, Садовническая наб., 3С9;10;51.3
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/28206790/;Москва, район Замоскворечье, Садовническая наб., 3С9;10;52.0
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/21308909/;Москва, район Замоскворечье, Озерковская наб., 26;10;52.0
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/39168731/;Москва, район Замоскворечье, Озерковская наб., 26;8;52.0
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/46436492/;Москва, район Замоскворечье, Садовническая ул., вл31;10;52.0
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/22415838/;Москва, район Замоскворечье, Садовническая ул., вл31;10;52.5
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/46436572/;Москва, район Замоскворечье, Садовническая ул., вл31;10;52.9
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/42082986/;Москва, район Замоскворечье, Садовническая ул., 57АС1;15;53.9
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/24065952/;Москва, район Замоскворечье, Садовническая наб., 3С9;10;54.6
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/38618291/;Москва, район Замоскворечье, Озерковская наб., 26;10;55.0
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/35708004/;Москва, район Замоскворечье, Озерковская наб., 26;7;55.0
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/4310896/;Москва, район Замоскворечье, Озерковская наб., 26;10;55.0
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/21303047/;Москва, район Замоскворечье, Озерковская наб., 26;10;55.0
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/32129614/;Москва, район Замоскворечье, Озерковская наб., 26;8;55.0
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/24752116/;Москва, район Замоскворечье, Озерковская наб., 26С1;8;55.0
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/46436517/;Москва, район Замоскворечье, Садовническая ул., вл31;10;55.9
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/26946916/;Москва, район Замоскворечье, Садовническая ул., 57АС1;15;56.7
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/46436402/;Москва, район Замоскворечье, Садовническая ул., вл31;10;56.7
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/35708970/;Москва, район Замоскворечье, Озерковская наб., 26;10;57.0
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/46436792/;Москва, район Замоскворечье, Садовническая наб., 3С9;10;42.6
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/32590102/;Москва, район Замоскворечье, Садовническая ул., вл31;7;42.8
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/46436797/;Москва, район Замоскворечье, Садовническая наб., 3С9;10;43.3
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/46436507/;Москва, район Замоскворечье, Садовническая ул., вл31;10;44.1
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/46436542/;Москва, район Замоскворечье, Садовническая ул., вл31;10;45.3
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/32586868/;Москва, район Замоскворечье, Садовническая ул., 57АС1;10;45.8
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/32590234/;Москва, район Замоскворечье, Садовническая ул., вл31;7;45.9
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/46436807/;Москва, район Замоскворечье, Садовническая наб., 3С9;10;46.0
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/46436552/;Москва, район Замоскворечье, Садовническая ул., вл31;10;46.6
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/46436822/;Москва, район Замоскворечье, Садовническая наб., 3С9;10;48.0
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/32590084/;Москва, район Замоскворечье, Садовническая ул., вл31;7;49.8
Новокузнецкая;1-комнатная;http://www.cian.ru/sale/flat/32587840/;Москва, район Замоскворечье, Садовническая ул., 57АС1;10;49.9
Новокузнецкая;2-комнатная;http://www.cian.ru/sale/flat/32589178/;Москва, район Замоскворечье, Садовническая ул., 57АС1;10;50.6
