метро;комнат;ссылка;адрес;минут до метро;цена
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/32282422/;Москва, район Чертаново Южное, ул. Академика Янгеля, с2;1;13.6
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/33924580/;Москва, район Чертаново Южное, ул. Академика Янгеля, с2;1;13.9
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/37545472/;Москва, район Чертаново Южное, ул. Академика Янгеля, 2;1;12.0
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/32647420/;Москва, район Чертаново Южное, Чертановская ул., 51К4;10;5.3
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/44545494/;Москва, район Чертаново Южное, ул. Газопровод, 9К1;9;5.4
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/34781668/;Москва, район Чертаново Южное, ул. Газопровод, 3К1;3;5.4
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/38366350/;Москва, район Чертаново Южное, ул. Газопровод, 9К1;7;5.5
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/39010253/;Москва, район Чертаново Южное, Россошанский проезд, 8К2;3;5.6
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/34664014/;Москва, район Чертаново Южное, ул. Академика Янгеля, 8;9;5.6
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/22971360/;Москва, район Чертаново Южное, ул. Академика Янгеля, 14К10;15;5.6
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/12554872/;Москва, район Чертаново Южное, ул. Газопровод, 3К1;5;5.7
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/39127949/;Москва, район Чертаново Южное, Чертановская ул., 60К2;10;5.7
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/43459877/;Москва, район Чертаново Южное, Россошанский проезд, 2К1;10;5.7
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/42656046/;Москва, район Чертаново Южное, Россошанская ул., 13К2;5;5.8
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/38452924/;Москва, район Чертаново Южное, ул. Газопровод, 9К1;9;5.8
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/39780275/;Москва, район Чертаново Южное, Чертановская ул., 66К1;15;5.9
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/46419634/;Москва, район Чертаново Южное, Россошанская ул., 10;12;5.9
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/34332124/;Москва, район Чертаново Южное, 3-й Дорожный проезд, 10К2;16;5.9
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/38934029/;Москва, район Чертаново Южное, Россошанская ул., 13К1;10;6.0
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/39441605/;Москва, район Чертаново Южное, Дорожная ул., 28К1;14;6.0
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/41780352/;Москва, район Чертаново Южное, Россошанская ул., 5К3;10;6.1
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/38546416/;Москва, район Чертаново Южное, Варшавское ш., 154К1;6;6.1
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/44722627/;Москва, район Чертаново Южное, Дорожная ул., 7К1;15;6.1
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/2912062/;Москва, район Чертаново Южное, Россошанский проезд, 4К1;6;6.2
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/43651103/;Москва, район Чертаново Южное, Россошанская ул., 3К2;10;6.3
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/36301883/;Москва, район Чертаново Южное, Россошанский проезд, 4К1;7;6.3
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/46440602/;Москва, район Чертаново Южное, Россошанская ул., 11К2;5;6.3
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/18722602/;Москва, район Чертаново Южное, Дорожная ул., 28К1;12;6.3
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/45772089/;Москва, район Чертаново Южное, Россошанский проезд, 4К2;6;6.3
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/40997423/;Москва, район Чертаново Южное, ул. Газопровод, 9К2;9;6.3
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/44815375/;Москва, район Чертаново Южное, Чертановская ул., 63К1;10;6.3
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/45134007/;Москва, район Чертаново Южное, Чертановская ул., 54К2;15;6.4
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/32649040/;Москва, район Чертаново Южное, 3-й Дорожный проезд, 7К1;15;6.4
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/41292371/;Москва, район Чертаново Южное, Чертановская ул., 66К2;10;6.5
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/41971938/;Москва, район Чертаново Южное, Россошанский проезд, 4К1;12;6.5
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/30684154/;Москва, район Чертаново Южное, 3-й Дорожный проезд, 6К1;10;6.5
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/19607128/;Москва, район Чертаново Южное, Россошанский проезд, 2К1;8;6.5
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/18052516/;Москва, район Чертаново Южное, Россошанский проезд, 4К3;5;6.5
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/46601302/;Москва, район Чертаново Южное, Кировоградская ул., 40К2;9;6.5
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/42221370/;Москва, район Чертаново Южное, ул. Академика Янгеля, 14К6;16;6.5
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/19549300/;Москва, район Чертаново Южное, Россошанский проезд, 2К2;5;6.6
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/18128338/;Москва, район Чертаново Южное, Кировоградская ул., 40К2;9;6.6
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/44964879/;Москва, район Чертаново Южное, Чертановская ул., 64К2;11;6.7
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/42655482/;Москва, район Чертаново Южное, ул. Академика Янгеля, 14К9;5;6.7
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/41794542/;Москва, район Чертаново Южное, Чертановская ул., 54К2;12;6.7
Улица Академика Янгеля;2-комнатная;http://www.cian.ru/sale/flat/43511483/;Москва, район Чертаново Южное, Россошанская ул., 11К1;10;6.8
Улица Академика Янгеля;1-комнатная;http://www.cian.ru/sale/flat/37110580/;Москва, район Чертаново Южное, Россошанская ул., 6;4;6.8
