метро;комнат;ссылка;адрес;минут до метро;цена
Сокол;1-комнатная;http://www.cian.ru/sale/flat/38933309/;Москва, район Аэропорт, ул. Усиевича, 25К2;5;5.5
Сокол;1-комнатная;http://www.cian.ru/sale/flat/43320132/;Москва, район Сокол, ул. Алабяна, 17К1;10;8.8
Сокол;2-комнатная;http://www.cian.ru/sale/flat/46440432/;Москва, район Сокол, Малый Песчаный пер., 2;5;8.9
Сокол;2-комнатная;http://www.cian.ru/sale/flat/43456823/;Москва, район Сокол, Малый Песчаный пер., 2;5;9.0
Сокол;2-комнатная;http://www.cian.ru/sale/flat/35161066/;Москва, район Сокол, Песчаная ул., 8;5;10.2
Сокол;2-комнатная;http://www.cian.ru/sale/flat/38692205/;Москва, район Аэропорт, Ленинградский просп., 74;1;12.3
Сокол;2-комнатная;http://www.cian.ru/sale/flat/46630544/;Москва, район Сокол, Новопесчаная ул., 11/6;10;12.8
Сокол;2-комнатная;http://www.cian.ru/sale/flat/39252335/;Москва, район Сокол, ул. Алабяна, 10К1;7;12.9
Сокол;2-комнатная;http://www.cian.ru/sale/flat/43309206/;Москва, район Сокол, Волоколамское ш., 14;9;13.0
Сокол;2-комнатная;http://www.cian.ru/sale/flat/46592752/;Москва, район Сокол, Ленинградский просп., 75к1;2;15.0
Сокол;2-комнатная;http://www.cian.ru/sale/flat/45043521/;Москва, район Аэропорт, ул. Усиевича, 23;9;17.9
Сокол;1-комнатная;http://www.cian.ru/sale/flat/38352238/;Москва, район Аэропорт, Часовая ул., 19к3;7;19.0
Сокол;2-комнатная;http://www.cian.ru/sale/flat/3766985/;Москва, район Хорошевский, Чапаевский пер., 3;8;45.0
Сокол;2-комнатная;http://www.cian.ru/sale/flat/3848299/;Москва, район Хорошевский, Чапаевский пер., 3;8;45.0
Сокол;2-комнатная;http://www.cian.ru/sale/flat/16277578/;Москва, район Аэропорт, Ленинградский просп., 76К3;3;50.5
Сокол;1-комнатная;http://www.cian.ru/sale/flat/41397887/;Москва, район Сокол, ул. Луиджи Лонго, 4;10;3.8
Сокол;1-комнатная;http://www.cian.ru/sale/flat/42079506/;Москва, район Сокол, Чапаевский пер., 10/2;10;3.9
Сокол;1-комнатная;http://www.cian.ru/sale/flat/46593757/;Москва, район Сокол, Чапаевский пер., 10/2;8;4.3
Сокол;1-комнатная;http://www.cian.ru/sale/flat/21229019/;Москва, район Аэропорт, ул. Усиевича, 25К2;5;5.2
Сокол;1-комнатная;http://www.cian.ru/sale/flat/37146922/;Москва, район Аэропорт, ул. Усиевича, 25К2;5;5.4
Сокол;1-комнатная;http://www.cian.ru/sale/flat/18311260/;Москва, район Аэропорт, ул. Усиевича, 25К3;7;5.5
Сокол;1-комнатная;http://www.cian.ru/sale/flat/44712834/;Москва, район Аэропорт, 2-й Амбулаторный проезд, 11;15;5.8
Сокол;2-комнатная;http://www.cian.ru/sale/flat/4273148/;Москва, район Аэропорт, 3-й Балтийский пер., 4К4;10;6.7
Сокол;1-комнатная;http://www.cian.ru/sale/flat/45810467/;Москва, район Хорошевский, Чапаевский пер., 5К1;15;6.9
Сокол;2-комнатная;http://www.cian.ru/sale/flat/46493042/;Москва, район Аэропорт, 3-й Балтийский пер., 4К4;10;6.9
Сокол;1-комнатная;http://www.cian.ru/sale/flat/40474583/;Москва, район Аэропорт, ул. Усиевича, 25К2;5;7.2
Сокол;2-комнатная;http://www.cian.ru/sale/flat/38442304/;Москва, район Аэропорт, 3-й Балтийский пер., 4К4;10;7.3
Сокол;1-комнатная;http://www.cian.ru/sale/flat/33533686/;Москва, район Аэропорт, Балтийская ул., 6К1;5;7.3
Сокол;1-комнатная;http://www.cian.ru/sale/flat/32559760/;Москва, район Сокол, ул. Куусинена, 12;12;7.3
Сокол;1-комнатная;http://www.cian.ru/sale/flat/27664798/;Москва, район Аэропорт, ул. Усиевича, 25К2;4;7.3
Сокол;1-комнатная;http://www.cian.ru/sale/flat/42449136/;Москва, район Сокол, Малый Песчаный пер., 2;5;7.3
Сокол;1-комнатная;http://www.cian.ru/sale/flat/36631372/;Москва, район Аэропорт, Часовая ул., 21А;6;7.4
Сокол;1-комнатная;http://www.cian.ru/sale/flat/32068480/;Москва, район Сокол, ул. Сальвадора Альенде, 5;15;7.5
Сокол;2-комнатная;http://www.cian.ru/sale/flat/45425145/;Москва, район Аэропорт, 2-й Амбулаторный проезд, 11;15;7.5
Сокол;1-комнатная;http://www.cian.ru/sale/flat/39869789/;Москва, район Сокол, Малый Песчаный пер., 2;7;7.5
Сокол;1-комнатная;http://www.cian.ru/sale/flat/25513114/;Москва, район Хорошевский, Чапаевский пер., 5К1;10;7.6
Сокол;1-комнатная;http://www.cian.ru/sale/flat/42447660/;Москва, район Сокол, ул. Врубеля, 13;10;7.7
Сокол;2-комнатная;http://www.cian.ru/sale/flat/32402698/;Москва, район Сокол, ул. Зорге, 36;15;7.7
Сокол;1-комнатная;http://www.cian.ru/sale/flat/43970205/;Москва, район Сокол, ул. Алабяна, 10К2;10;7.7
Сокол;2-комнатная;http://www.cian.ru/sale/flat/37533958/;Москва, район Сокол, ул. Алабяна, 21К1;12;7.8
Сокол;1-комнатная;http://www.cian.ru/sale/flat/37939918/;Москва, район Сокол, ул. Сальвадора Альенде, 5;10;7.8
Сокол;1-комнатная;http://www.cian.ru/sale/flat/25513126/;Москва, район Сокол, Ленинградское ш., 3С1;5;8.4
Сокол;1-комнатная;http://www.cian.ru/sale/flat/23087658/;Москва, район Сокол, Песчаная ул., 4;2;8.5
Сокол;2-комнатная;http://www.cian.ru/sale/flat/40997681/;Москва, район Аэропорт, 2-й Балтийский пер., 6;5;8.7
Сокол;2-комнатная;http://www.cian.ru/sale/flat/46422972/;Москва, район Сокол, ул. Врубеля, 13;10;8.9
Сокол;2-комнатная;http://www.cian.ru/sale/flat/18016918/;Москва, район Сокол, ул. Врубеля, 13;10;8.9
Сокол;2-комнатная;http://www.cian.ru/sale/flat/30495292/;Москва, район Аэропорт, 2-й Балтийский пер., 5;7;8.9
Сокол;2-комнатная;http://www.cian.ru/sale/flat/45735201/;Москва, район Сокол, Малый Песчаный пер., 2;10;9.0
Сокол;2-комнатная;http://www.cian.ru/sale/flat/45439425/;Москва, район Сокол, Малый Песчаный пер., 2;10;9.0
Сокол;1-комнатная;http://www.cian.ru/sale/flat/35407390/;Москва, район Сокол, Малый Песчаный пер., 4;4;9.0
Сокол;2-комнатная;http://www.cian.ru/sale/flat/2244416/;Москва, район Аэропорт, Часовая ул., 28;8;9.2
Сокол;1-комнатная;http://www.cian.ru/sale/flat/1900377/;Москва, район Аэропорт, Часовая ул., 28;8;9.2
Сокол;2-комнатная;http://www.cian.ru/sale/flat/44368086/;Москва, район Сокол, Малый Песчаный пер., 2;5;9.3
Сокол;1-комнатная;http://www.cian.ru/sale/flat/35837760/;Москва, район Сокол, Песчаная ул., 15;5;9.8
Сокол;2-комнатная;http://www.cian.ru/sale/flat/35307520/;Москва, район Аэропорт, Ленинградский просп., 78К3;5;10.5
Сокол;2-комнатная;http://www.cian.ru/sale/flat/44020365/;Москва, район Сокол, Ленинградское ш., 3к1;5;10.9
Сокол;2-комнатная;http://www.cian.ru/sale/flat/44020380/;Москва, район Сокол, Ленинградское ш., 3к1;5;10.9
Сокол;2-комнатная;http://www.cian.ru/sale/flat/38379856/;Москва, район Сокол, Ленинградское ш., 3С1;10;10.9
Сокол;2-комнатная;http://www.cian.ru/sale/flat/17764852/;Москва, район Сокол, Песчаный пер., 14К3;10;10.9
Сокол;1-комнатная;http://www.cian.ru/sale/flat/35962962/;Москва, район Сокол, Песчаный пер., 14К3;10;10.9
Сокол;2-комнатная;http://www.cian.ru/sale/flat/34028218/;Москва, район Хорошевский, Чапаевский пер., 5К2;11;11.5
Сокол;2-комнатная;http://www.cian.ru/sale/flat/45595385/;Москва, район Сокол, Новопесчаная ул., 17К3;11;11.5
Сокол;2-комнатная;http://www.cian.ru/sale/flat/22463334/;Москва, район Сокол, Волоколамское ш., 13;5;11.5
Сокол;2-комнатная;http://www.cian.ru/sale/flat/16030090/;Москва, район Сокол, Новопесчаная ул., 8К2;10;11.5
Сокол;2-комнатная;http://www.cian.ru/sale/flat/2244293/;Москва, район Аэропорт, Часовая ул., 28;8;11.6
Сокол;2-комнатная;http://www.cian.ru/sale/flat/1900401/;Москва, район Аэропорт, Часовая ул., 28;8;11.6
Сокол;2-комнатная;http://www.cian.ru/sale/flat/41265665/;Москва, район Аэропорт, Ленинградский просп., 74;2;12.3
Сокол;1-комнатная;http://www.cian.ru/sale/flat/42939036/;Москва, район Сокол, Ленинградский просп., 65;5;12.3
Сокол;2-комнатная;http://www.cian.ru/sale/flat/41281481/;Москва, район Сокол, Волоколамское ш., 14;7;12.3
Сокол;2-комнатная;http://www.cian.ru/sale/flat/27991354/;Москва, район Сокол, Волоколамское ш., 1кА;10;12.4
Сокол;2-комнатная;http://www.cian.ru/sale/flat/43763873/;Москва, район Сокол, Волоколамское ш., 14;12;12.4
Сокол;2-комнатная;http://www.cian.ru/sale/flat/24167460/;Москва, район Сокол, Волоколамское ш., 1кА;5;12.5
Сокол;2-комнатная;http://www.cian.ru/sale/flat/35078530/;Москва, район Сокол, Новопесчаная ул., 13к3;6;12.5
Сокол;2-комнатная;http://www.cian.ru/sale/flat/41604336/;Москва, район Сокол, ул. Алабяна, 10К6;8;12.5
Сокол;2-комнатная;http://www.cian.ru/sale/flat/39251255/;Москва, район Сокол, Волоколамское ш., 14;15;12.6
