метро;комнат;ссылка;адрес;минут до метро;цена
Калужская;1-комнатная;http://www.cian.ru/sale/flat/42081996/;Москва, район Черемушки, Херсонская ул., 43;10;17.6
Калужская;2-комнатная;http://www.cian.ru/sale/flat/37217410/;Москва, район Обручевский, ул. Новаторов, 38К3;15;17.8
Калужская;1-комнатная;http://www.cian.ru/sale/flat/42081954/;Москва, район Черемушки, ул. Наметкина, 18к2;10;17.9
Калужская;1-комнатная;http://www.cian.ru/sale/flat/30838030/;Москва, район Черемушки, Херсонская ул., 43;10;18.0
Калужская;1-комнатная;http://www.cian.ru/sale/flat/45929377/;Москва, район Черемушки, Херсонская ул., 43;10;18.9
Калужская;2-комнатная;http://www.cian.ru/sale/flat/20284559/;Москва, район Обручевский, ул. Обручева, 19К3;16;19.0
Калужская;2-комнатная;http://www.cian.ru/sale/flat/42081948/;Москва, район Черемушки, ул. Наметкина, 18;10;20.6
Калужская;1-комнатная;http://www.cian.ru/sale/flat/45928272/;Москва, район Черемушки, ул. Наметкина, 18;10;20.8
Калужская;2-комнатная;http://www.cian.ru/sale/flat/39188687/;Москва, район Черемушки, ул. Наметкина, 18;10;21.0
Калужская;1-комнатная;http://www.cian.ru/sale/flat/42688572/;Москва, район Обручевский, Профсоюзная ул., 64к2;7;21.0
Калужская;2-комнатная;http://www.cian.ru/sale/flat/45166821/;Москва, район Черемушки, ул. Наметкина, 18к2;5;21.0
Калужская;2-комнатная;http://www.cian.ru/sale/flat/45166853/;Москва, район Черемушки, ул. Наметкина, 18к2;5;21.2
Калужская;2-комнатная;http://www.cian.ru/sale/flat/45166861/;Москва, район Черемушки, ул. Наметкина, 18к2;5;21.2
Калужская;2-комнатная;http://www.cian.ru/sale/flat/45166869/;Москва, район Черемушки, ул. Наметкина, 18к2;5;21.2
Калужская;2-комнатная;http://www.cian.ru/sale/flat/38453512/;Москва, район Черемушки, Херсонская ул., 43;10;21.2
Калужская;2-комнатная;http://www.cian.ru/sale/flat/40578395/;Москва, район Черемушки, ул. Наметкина, 18;8;21.2
Калужская;2-комнатная;http://www.cian.ru/sale/flat/40337771/;Москва, район Черемушки, ул. Наметкина, 18;6;21.2
Калужская;2-комнатная;http://www.cian.ru/sale/flat/40337705/;Москва, район Черемушки, Херсонская ул., 43;8;21.2
Калужская;2-комнатная;http://www.cian.ru/sale/flat/45928292/;Москва, район Черемушки, Херсонская ул., 43;10;21.3
Калужская;2-комнатная;http://www.cian.ru/sale/flat/45928327/;Москва, район Черемушки, Херсонская ул., 43;10;21.5
Калужская;1-комнатная;http://www.cian.ru/sale/flat/45927457/;Москва, район Обручевский, Профсоюзная ул., 64;5;21.8
Калужская;2-комнатная;http://www.cian.ru/sale/flat/24238050/;Москва, район Черемушки, Херсонская ул., 43;10;22.7
Калужская;2-комнатная;http://www.cian.ru/sale/flat/11666914/;Москва, район Черемушки, ул. Наметкина, 18к2;10;22.7
Калужская;2-комнатная;http://www.cian.ru/sale/flat/45929397/;Москва, район Черемушки, Херсонская ул., 43;10;23.1
Калужская;2-комнатная;http://www.cian.ru/sale/flat/42082044/;Москва, район Черемушки, Херсонская ул., 43;10;23.1
Калужская;2-комнатная;http://www.cian.ru/sale/flat/36340049/;Москва, район Черемушки, Херсонская ул., 43к3;13;21.3
Калужская;2-комнатная;http://www.cian.ru/sale/flat/42082038/;Москва, район Черемушки, Херсонская ул., 43;10;21.3
Калужская;2-комнатная;http://www.cian.ru/sale/flat/37383598/;Москва, район Черемушки, ул. Наметкина, 18А;15;21.4
Калужская;2-комнатная;http://www.cian.ru/sale/flat/34656472/;Москва, район Черемушки, ул. Наметкина, 18к2;16;21.7
Калужская;2-комнатная;http://www.cian.ru/sale/flat/35283382/;Москва, район Черемушки, ул. Наметкина, 18А;15;22.4
Калужская;2-комнатная;http://www.cian.ru/sale/flat/35271640/;Москва, район Черемушки, ул. Наметкина, 18к2;16;22.9
