метро;комнат;ссылка;адрес;минут до метро;цена
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/4449051/;Москва, район Пресненский, наб. Пресненская, 8с1;4;196.9
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/42399048/;Москва, район Пресненский, ул. Антонова-Овсеенко, 9;7;8.0
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/44807127/;Москва, район Пресненский, Стрельбищенский пер., 5;10;10.0
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/1968983/;Москва, район Пресненский, Шелепихинская наб., 4С1;12;10.3
Выставочная;1-комнатная;http://www.cian.ru/sale/flat/44964847/;Москва, район Дорогомилово, наб. Тараса Шевченко, 23;2;15.0
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/44805639/;Москва, район Пресненский, наб. Пресненская, 8с1;2;48.0
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/44805635/;Москва, район Пресненский, наб. Пресненская, 8с1;2;50.0
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/40620545/;Москва, район Пресненский, 1-й Красногвардейский проезд, 15;3;157.1
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/45986049/;Москва, район Пресненский, ул. Подвойского, 8;15;12.0
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/43906485/;Москва, район Пресненский, 1-й Красногвардейский проезд, 15;3;98.4
Выставочная;1-комнатная;http://www.cian.ru/sale/flat/38396284/;Москва, район Пресненский, ул. Литвина-Седого, 13;17;7.0
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/37269214/;Москва, район Пресненский, 2-й Красногвардейский проезд, 8;6;7.6
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/3123908/;Москва, район Пресненский, Стрельбищенский пер., 7А;11;7.9
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/37272268/;Москва, район Пресненский, 2-й Красногвардейский проезд, 2;4;9.9
Выставочная;1-комнатная;http://www.cian.ru/sale/flat/22449978/;Москва, район Пресненский, ул. Антонова-Овсеенко, 5К2;6;9.9
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/39391043/;Москва, район Пресненский, Стрельбищенский пер., 9;14;10.0
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/34971100/;Москва, район Пресненский, Стрельбищенский пер., 5С3;7;10.0
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/43653461/;Москва, район Пресненский, Стрельбищенский пер., 5;10;11.0
Выставочная;1-комнатная;http://www.cian.ru/sale/flat/38072356/;Москва, район Дорогомилово, Кутузовский просп., 15;10;12.5
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/37783000/;Москва, район Пресненский, Стрельбищенский пер., 24;12;12.5
Выставочная;1-комнатная;http://www.cian.ru/sale/flat/25850998/;Москва, район Пресненский, ул. Сергея Макеева, 1;10;17.5
Выставочная;1-комнатная;http://www.cian.ru/sale/flat/15793198/;Москва, район Пресненский, 3-я Красногвардейская ул., 3;10;19.0
Выставочная;2-комнатная;http://www.cian.ru/sale/flat/25732390/;Москва, район Дорогомилово, Кутузовский просп., 22;5;20.0
