метро;комнат;ссылка;адрес;минут до метро;цена
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/9197574/;Москва, район Ростокино, просп. Мира, 171;15;3.6
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/41178911/;Москва, район Свиблово, Лазоревый проезд, 16;10;7.7
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/37615000/;Москва, район Ростокино, просп. Мира, 183;15;10.6
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/30316480/;Москва, район Свиблово, Лазоревый проезд, 3С1;2;8.2
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/46587387/;Москва, район Свиблово, Снежная ул., 12;8;6.7
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/17845324/;Москва, район Свиблово, Лазоревый проезд, 4;5;8.3
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/46640437/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;7.5
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/45684877/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;7.7
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/42435612/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;7.8
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/43798127/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;8.1
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/37280986/;Москва, район Свиблово, Лазоревый проезд, 3с13;5;8.2
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/37327360/;Москва, район Свиблово, Лазоревый проезд, 22;10;8.3
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/39295919/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;8.4
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/42433728/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;8.7
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/45684181/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;9.1
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/46640477/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;9.2
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/42433308/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;9.3
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/42431148/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;9.4
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/42430560/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;9.5
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/38765279/;Москва, район Свиблово, Лазоревый проезд, 3С4;5;9.7
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/42432858/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;10.1
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/29653240/;Москва, район Свиблово, проезд Серебрякова, 3с10;5;10.3
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/35118724/;Москва, район Свиблово, Лазоревый проезд, 3С1;2;10.4
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/45683797/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;10.4
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/46640287/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;10.4
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/43798157/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;10.5
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/42433800/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;10.5
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/42429246/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;10.6
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/42430038/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;10.7
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/46640442/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;10.8
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/45684825/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;10.9
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/39771029/;Москва, район Ростокино, Сельскохозяйственная ул., 20К2;10;11.2
Ботанический сад;Студия;http://www.cian.ru/sale/flat/39256679/;Москва, район Отрадное, Березовая аллея;16;3.0
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/42429648/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;4.7
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/43797911/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;4.8
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/45684229/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;5.2
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/42429258/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;5.2
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/42430044/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;5.3
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/46601309/;Москва, район Свиблово, ул. Седова, 15К1;9;5.6
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/42434940/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;5.8
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/37274806/;Москва, район Ростокино, просп. Мира, 175;15;5.9
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/42430608/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;6.1
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/43464731/;Москва, район Отрадное, Сельскохозяйственная ул., вл35;15;6.1
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/37865410/;Москва, район Свиблово, проезд Серебрякова, 7;8;6.1
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/42430500/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;6.3
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/42432312/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;6.4
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/37080610/;Москва, район Ростокино, просп. Мира, 163;10;6.5
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/42430992/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;6.5
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/45684277/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;6.5
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/30172390/;Москва, район Ростокино, ул. Докукина, 9К2;13;6.6
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/44919157/;Москва, район Свиблово, Снежная ул., 3А;7;6.6
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/46516042/;Москва, район Свиблово, Снежная ул., 12;6;6.7
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/22700712/;Москва, район Свиблово, проезд Серебрякова, 7;10;6.7
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/42434958/;Москва, район Останкинский, Сельскохозяйственная ул., 35;10;6.7
Ботанический сад;1-комнатная;http://www.cian.ru/sale/flat/44964989/;Москва, район Свиблово, Снежная ул., 12;5;6.8
Ботанический сад;2-комнатная;http://www.cian.ru/sale/flat/44267520/;Москва, район Ростокино, просп. Мира, 181;15;6.9
