метро;комнат;ссылка;адрес;минут до метро;цена
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/25537018/;Москва, район Хамовники, ул. Усачева, 2С3;5;110.0
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/26943148/;Москва, район Хамовники, Комсомольский просп., 42С2;5;111.2
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/41938260/;Москва, район Хамовники, Малая Пироговская ул., 6/4;7;113.1
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/24238722/;Москва, район Хамовники, ул. Льва Толстого, 23/7;5;113.3
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/45930052/;Москва, район Хамовники, ул. Льва Толстого, 23/7;5;113.6
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/44233752/;Москва, район Хамовники, ул. Усачева, 2С3;10;115.9
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/41938344/;Москва, район Хамовники, Погодинская ул., вл4;10;116.8
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/38618123/;Москва, район Хамовники, 3-я Фрунзенская ул., 19;7;123.9
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/19482016/;Москва, район Хамовники, Трубецкая ул., 10;3;123.9
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/13039900/;Москва, район Хамовники, 3-я Фрунзенская ул., 19;10;123.9
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/21303449/;Москва, район Хамовники, 3-я Фрунзенская ул., 19;5;123.9
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/30986998/;Москва, район Хамовники, Оболенский пер., 9К8;5;145.8
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/2489688/;Москва, район Хамовники, 3-я Фрунзенская ул., 19;7;153.1
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/45664021/;Москва, район Хамовники, ул. Усачева, 2С1;2;154.0
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/19482010/;Москва, район Хамовники, Трубецкая ул., 10;3;162.3
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/22616652/;Москва, район Хамовники, ул. Усачева, 2С1;10;182.3
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/32044870/;Москва, район Хамовники, Комсомольский просп., 42С1;10;186.4
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/21302801/;Москва, район Хамовники, 3-я Фрунзенская ул., 19;5;204.2
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/21289829/;Москва, район Хамовники, 3-я Фрунзенская ул., 19;10;205.6
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/18035662/;Москва, район Хамовники, Погодинская ул., вл4;10;449.2
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/44806911/;Москва, район Хамовники, Комсомольский просп., 19;7;9.4
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/36303251/;Москва, район Хамовники, Комсомольский просп., 30;3;10.7
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/44807051/;Москва, район Хамовники, Комсомольский просп., 25К3;2;12.0
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/44806359/;Москва, район Хамовники, Комсомольский просп., 27А;2;12.7
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/44805859/;Москва, район Хамовники, Комсомольский просп., 25К2;5;13.2
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/46436107/;Москва, район Хамовники, ул. Усачева, вл11;10;44.3
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/46436122/;Москва, район Хамовники, ул. Усачева, вл11;10;44.8
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/46436117/;Москва, район Хамовники, ул. Усачева, вл11;10;45.3
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/46043087/;Москва, район Хамовники, Трубецкая ул., 28С1;3;47.8
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/42081498/;Москва, район Хамовники, ул. Ефремова, 12;5;48.2
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/24238686/;Москва, район Хамовники, ул. Льва Толстого, 23/7;5;49.2
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/24238692/;Москва, район Хамовники, ул. Льва Толстого, 23/7;5;49.2
Фрунзенская;1-комнатная;http://www.cian.ru/sale/flat/43672277/;Москва, район Хамовники, ул. Усачева, 11;5;50.5
Фрунзенская;2-комнатная;http://www.cian.ru/sale/flat/43828487/;Москва, район Хамовники, ул. Усачева, вл11;10;51.0
