метро;комнат;ссылка;адрес;минут до метро;цена
Шаболовская;2-комнатная;http://www.cian.ru/sale/flat/44726099/;Москва, район Даниловский, ул. Шаболовка, 69/32;9;8.5
Шаболовская;1-комнатная;http://www.cian.ru/sale/flat/35900262/;Москва, район Донской, 4-й Верхний Михайловский проезд, 6К1;10;8.0
Шаболовская;1-комнатная;http://www.cian.ru/sale/flat/46635997/;Москва, район Якиманка, Донская ул., 25С1;4;8.1
Шаболовская;1-комнатная;http://www.cian.ru/sale/flat/43825973/;Москва, район Даниловский, ул. Серпуховский Вал, 24К2;10;8.6
Шаболовская;1-комнатная;http://www.cian.ru/sale/flat/28125478/;Москва, район Даниловский, ул. Шаболовка, 59К2;4;8.7
Шаболовская;1-комнатная;http://www.cian.ru/sale/flat/37981726/;Москва, район Даниловский, ул. Шаболовка, 63К1;5;8.8
Шаболовская;1-комнатная;http://www.cian.ru/sale/flat/44722245/;Москва, район Донской, Малая Калужская ул., 27;10;9.0
Шаболовская;2-комнатная;http://www.cian.ru/sale/flat/45962144/;Москва, район Даниловский, ул. Шаболовка, 59К2;4;9.0
Шаболовская;1-комнатная;http://www.cian.ru/sale/flat/23760210/;Москва, район Якиманка, Донская ул., 17;6;9.2
Шаболовская;2-комнатная;http://www.cian.ru/sale/flat/39792353/;Москва, район Донской, ул. Стасовой, 14;10;9.2
Шаболовская;2-комнатная;http://www.cian.ru/sale/flat/36469642/;Москва, район Якиманка, Донская ул., 17;5;9.5
Шаболовская;2-комнатная;http://www.cian.ru/sale/flat/30844150/;Москва, район Даниловский, ул. Серпуховский Вал, 3;10;10.3
Шаболовская;1-комнатная;http://www.cian.ru/sale/flat/46587484/;Москва, район Якиманка, ул. Шаболовка, 25К2;5;10.5
Шаболовская;2-комнатная;http://www.cian.ru/sale/flat/46630227/;Москва, район Якиманка, Донская ул., 19;6;10.5
Шаболовская;2-комнатная;http://www.cian.ru/sale/flat/42656160/;Москва, район Якиманка, Ленинский просп., 3;3;10.9
Шаболовская;2-комнатная;http://www.cian.ru/sale/flat/44810635/;Москва, район Даниловский, ул. Шухова, 6;6;11.9
