метро;комнат;ссылка;адрес;минут до метро;цена
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/45693443/;Москва, район Нагорный, Чонгарский бул., 4К2;2;6.6
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/44934861/;Москва, район Нагорный, Артековская ул., 2К1;5;8.2
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/44756982/;Москва, район Нагорный, Ялтинская ул., 8;10;9.5
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/41381789/;Москва, район Нагорный, Чонгарский бул., 5К1;2;12.0
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/43465259/;Москва, район Нагорный, Варшавское ш., 106;10;12.5
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/23022978/;Москва, район Нагатино-Садовники, Старокаширское ш., 2К6;12;14.6
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/44797529/;Москва, район Нагорный, Варшавское ш., 85К3;7;3.1
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/18153286/;Москва, район Зюзино, Азовская ул., 10;10;5.3
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/43554749/;Москва, район Нагорный, Черноморский бул., 7К3;10;5.7
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/37193566/;Москва, район Нагорный, Варшавское ш., 71К2;10;5.9
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/30943828/;Москва, район Нагорный, Чонгарский бул., 14К4;6;5.9
Варшавская;Студия;http://www.cian.ru/sale/flat/42303162/;Москва, район Нагорный, Варшавское ш., 78/2;1;6.0
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/39651389/;Москва, район Нагорный, Ялтинская ул., 4К2;10;6.1
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/41976468/;Москва, район Нагорный, Варшавское ш., 78/2;1;6.2
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/46064237/;Москва, район Нагорный, Чонгарский бул., 1К1;2;6.3
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/45425763/;Москва, район Нагатино-Садовники, Каширский проезд, 9к1;9;6.3
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/12456988/;Москва, район Нагатино-Садовники, Каширский проезд, 11;5;6.3
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/40353971/;Москва, район Нагорный, Чонгарский бул., 4К2;2;6.5
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/39482729/;Москва, район Нагорный, Чонгарский бул., 9;7;6.7
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/36453437/;Москва, район Нагорный, Варшавское ш., 81К1;5;6.8
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/37641586/;Москва, район Нагорный, Болотниковская ул., 9;3;6.9
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/18055480/;Москва, район Нагорный, Болотниковская ул., 3К6;5;7.0
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/28036738/;Москва, район Нагорный, Ялтинская ул., 5;8;7.1
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/36988120/;Москва, район Нагорный, Болотниковская ул., 6кБ;7;7.2
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/30497356/;Москва, район Нагорный, Болотниковская ул., 2кА;5;7.3
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/42656892/;Москва, район Нагорный, Варшавское ш., 81К1;5;7.3
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/39170507/;Москва, район Нагорный, Варшавское ш., 102;12;7.3
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/12838684/;Москва, район Нагорный, Чонгарский бул., 8К1;2;7.4
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/26316928/;Москва, район Зюзино, Черноморский бул., 11К1;14;7.4
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/25454854/;Москва, район Нагорный, Болотниковская ул., 3К7;5;7.5
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/46057077/;Москва, район Нагатино-Садовники, Каширский проезд, 9К3;10;7.6
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/9071357/;Москва, район Нагорный, Варшавское ш., 69К1;9;7.6
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/38820581/;Москва, район Нагорный, Болотниковская ул., 6кБ;7;7.9
Варшавская;2-комнатная;http://www.cian.ru/sale/flat/33456694/;Москва, район Нагорный, Болотниковская ул., 3К7;5;7.9
Варшавская;1-комнатная;http://www.cian.ru/sale/flat/45764513/;Москва, район Нагорный, Артековская ул., 2К2;7;8.1
