метро;комнат;ссылка;адрес;минут до метро;цена
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/38667971/;Москва, район Хамовники, 3-я Фрунзенская ул., 19;10;205.6
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/29856802/;Москва, район Хамовники, 3-я Фрунзенская ул., 19;7;205.6
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/45929482/;Москва, район Хамовники, ул. Усачева, 2С1;2;282.9
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/46625837/;Москва, район Хамовники, ул. Ефремова, 20;7;8.5
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/44806019/;Москва, район Хамовники, Комсомольский просп., 42С2;5;9.9
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/24353610/;Москва, район Хамовники, Новодевичий проезд, 10;7;13.8
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/34201390/;Москва, район Хамовники, ул. Хамовнический Вал, 16;10;15.1
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/24413062/;Москва, район Хамовники, Новодевичий проезд, 10;10;15.3
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/44807723/;Москва, район Хамовники, ул. Хамовнический Вал, 2;7;15.7
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/18387952/;Москва, район Хамовники, ул. Хамовнический Вал, 18;10;18.0
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/42068934/;Москва, район Хамовники, Большая Пироговская ул., 29-31;10;18.5
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/31973374/;Москва, район Хамовники, Кооперативная ул., 4К11;5;23.0
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/46535967/;Москва, район Хамовники, ул. Ефремова, 12;7;49.8
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/1732556/;Москва, район Хамовники, ул. Усачева, 21;3;10.3
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/32478868/;Москва, район Хамовники, Малая Пироговская ул., 27К2;5;11.5
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/37096318/;Москва, район Хамовники, ул. Хамовнический Вал, 10;10;12.0
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/44832057/;Москва, район Хамовники, Новодевичий проезд, 10;10;13.5
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/46536457/;Москва, район Хамовники, Погодинская ул., 14;12;8.2
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/43387085/;Москва, район Хамовники, Комсомольский просп., 48/22;8;13.0
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/31234756/;Москва, район Хамовники, Кооперативная ул., 4К9;4;13.9
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/24389730/;Москва, район Хамовники, Новодевичий проезд, 10;10;14.3
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/15613858/;Москва, район Хамовники, Новодевичий проезд, 10;7;14.8
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/46065897/;Москва, район Хамовники, Большая Пироговская ул., 53-55;5;16.5
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/46598729/;Москва, район Хамовники, Комсомольский просп., 49;7;16.9
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/30536584/;Москва, район Хамовники, ул. Хамовнический Вал, 16;10;17.0
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/46066272/;Москва, район Хамовники, Новодевичий проезд, 10;7;17.8
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/19283248/;Москва, район Хамовники, Комсомольский просп., 46К3;7;18.0
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/26220508/;Москва, район Хамовники, Кооперативная ул., 4К11;5;19.0
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/34559698/;Москва, район Хамовники, Саввинская наб., 19С1Б;10;19.5
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/26183590/;Москва, район Хамовники, Комсомольский просп., 49;9;19.9
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/28945858/;Москва, район Хамовники, Комсомольский просп., 49;9;19.9
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/43645871/;Москва, район Хамовники, ул. Хамовнический Вал, 18;5;20.0
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/42081540/;Москва, район Хамовники, ул. Ефремова, 12;5;22.3
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/36536728/;Москва, район Хамовники, ул. Усачева, 11;5;23.5
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/18744652/;Москва, район Хамовники, Новодевичий проезд, 6;11;25.5
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/42081558/;Москва, район Хамовники, ул. Усачева, 11;5;26.5
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/18746548/;Москва, район Хамовники, Саввинская наб., 19С1А;5;26.7
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/21230669/;Москва, район Хамовники, ул. Хамовнический Вал, 16;10;28.6
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/42081630/;Москва, район Хамовники, ул. Усачева, 11;5;28.8
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/42081528/;Москва, район Хамовники, ул. Ефремова, 12;5;28.8
Спортивная;Студия;http://www.cian.ru/sale/flat/16280320/;Москва, район Хамовники, Новодевичий проезд, 10;10;29.1
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/43508525/;Москва, район Хамовники, ул. Усачева, 11;5;34.4
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/28231420/;Москва, район Хамовники, ул. Ефремова, 12;5;37.6
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/46553757/;Москва, район Хамовники, Комсомольский просп., 42С2;10;38.0
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/23245246/;Москва, район Хамовники, ул. Ефремова, 12;5;39.1
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/38669351/;Москва, район Хамовники, ул. Усачева, 11;10;39.8
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/42081690/;Москва, район Хамовники, ул. Ефремова, 12;5;43.0
Спортивная;1-комнатная;http://www.cian.ru/sale/flat/41618202/;Москва, район Хамовники, Трубецкая ул., 28С1;5;44.3
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/31359724/;Москва, район Хамовники, ул. Хамовнический Вал, 36;5;45.0
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/45441025/;Москва, район Хамовники, ул. Хамовнический Вал, 36;2;47.0
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/42081504/;Москва, район Хамовники, ул. Усачева, 11;5;51.7
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/36523984/;Москва, район Хамовники, ул. Усачева, 11;5;54.3
Спортивная;2-комнатная;http://www.cian.ru/sale/flat/19828031/;Москва, район Хамовники, ул. Ефремова, 12;10;56.0
