метро;комнат;ссылка;адрес;минут до метро;цена
Динамо;2-комнатная;http://www.cian.ru/sale/flat/46432532/;Москва, район Хорошевский, Ходынский бул., 2С1;15;11.3
Динамо;2-комнатная;http://www.cian.ru/sale/flat/34563508/;Москва, район Савеловский, ул. 8 Марта, 8К2;12;11.5
Динамо;2-комнатная;http://www.cian.ru/sale/flat/46432467/;Москва, район Хорошевский, Ходынский бул., 2С1;15;11.6
Динамо;2-комнатная;http://www.cian.ru/sale/flat/19160980/;Москва, район Беговой, Ленинградский просп., 19;10;11.9
Динамо;1-комнатная;http://www.cian.ru/sale/flat/19160890/;Москва, район Беговой, Ленинградский просп., 19;10;11.9
Динамо;2-комнатная;http://www.cian.ru/sale/flat/39934349/;Москва, район Аэропорт, Ленинградский просп., вл36к7;10;12.0
Динамо;2-комнатная;http://www.cian.ru/sale/flat/42606738/;Москва, район Савеловский, ул. Юннатов, 17К3;15;12.3
Динамо;2-комнатная;http://www.cian.ru/sale/flat/35524902/;Москва, район Беговой, ул. Расковой, 26/29;10;12.3
Динамо;2-комнатная;http://www.cian.ru/sale/flat/43715759/;Москва, район Беговой, Ленинградский просп., 35;4;12.5
Динамо;1-комнатная;http://www.cian.ru/sale/flat/28183546/;Москва, район Аэропорт, Ленинградский просп., 36;3;12.7
Динамо;1-комнатная;http://www.cian.ru/sale/flat/27914218/;Москва, район Аэропорт, Ленинградский просп., 36;2;12.7
Динамо;1-комнатная;http://www.cian.ru/sale/flat/18742726/;Москва, район Аэропорт, Ленинградский просп., вл36к10;6;12.9
Динамо;1-комнатная;http://www.cian.ru/sale/flat/4310272/;Москва, район Аэропорт, Ленинградский просп., 36к2;10;12.9
Динамо;1-комнатная;http://www.cian.ru/sale/flat/4310320/;Москва, район Аэропорт, Ленинградский просп., 36к2;10;12.9
Динамо;2-комнатная;http://www.cian.ru/sale/flat/36341099/;Москва, район Беговой, ул. Правды, 1/2;10;13.0
Динамо;2-комнатная;http://www.cian.ru/sale/flat/34465378/;Москва, район Аэропорт, ул. Верхняя Масловка, 11;6;13.9
Динамо;2-комнатная;http://www.cian.ru/sale/flat/40477811/;Москва, район Беговой, Ленинградский просп., 35;3;14.0
Динамо;2-комнатная;http://www.cian.ru/sale/flat/38940581/;Москва, район Аэропорт, Планетная ул., 2;12;14.0
Динамо;2-комнатная;http://www.cian.ru/sale/flat/33809224/;Москва, район Беговой, Беговая аллея, 3;11;14.5
Динамо;2-комнатная;http://www.cian.ru/sale/flat/28731634/;Москва, район Аэропорт, Ленинградский просп., вл36к12;9;15.0
Динамо;1-комнатная;http://www.cian.ru/sale/flat/28425184/;Москва, район Аэропорт, Ленинградский просп., 36;2;15.0
Динамо;2-комнатная;http://www.cian.ru/sale/flat/44881031/;Москва, район Беговой, 1-й Боткинский проезд, 6;7;15.5
Динамо;2-комнатная;http://www.cian.ru/sale/flat/37279552/;Москва, район Беговой, ул. Расковой, 16;11;15.5
Динамо;2-комнатная;http://www.cian.ru/sale/flat/39684419/;Москва, район Савеловский, ул. Мишина, 32;10;16.2
Динамо;2-комнатная;http://www.cian.ru/sale/flat/37879162/;Москва, район Беговой, Ленинградский просп., 35;11;16.3
Динамо;1-комнатная;http://www.cian.ru/sale/flat/32731150/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;8.0
Динамо;2-комнатная;http://www.cian.ru/sale/flat/40320689/;Москва, район Савеловский, ул. 8 Марта, 2/10К3;10;8.5
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32742898/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;8.8
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32742820/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;8.8
Динамо;2-комнатная;http://www.cian.ru/sale/flat/23019480/;Москва, район Аэропорт, Красноармейская ул., 7;10;8.9
Динамо;1-комнатная;http://www.cian.ru/sale/flat/36378719/;Москва, район Аэропорт, Планетная ул., 2;12;9.0
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32738248/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;9.0
Динамо;2-комнатная;http://www.cian.ru/sale/flat/46435157/;Москва, район Хорошевский, Ходынский бул., 2С1;15;9.2
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32735458/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;9.3
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32743642/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;9.3
Динамо;2-комнатная;http://www.cian.ru/sale/flat/46434387/;Москва, район Хорошевский, Ходынский бул., 2С1;15;9.3
Динамо;1-комнатная;http://www.cian.ru/sale/flat/12957124/;Москва, район Аэропорт, Ленинградский просп., вл36к7;2;9.5
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32730568/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;9.5
Динамо;1-комнатная;http://www.cian.ru/sale/flat/43461232/;Москва, район Беговой, Ленинградский просп., 35;4;9.5
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32741494/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;9.6
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32730196/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;9.7
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32729290/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;9.9
Динамо;2-комнатная;http://www.cian.ru/sale/flat/40328141/;Москва, район Савеловский, ул. Нижняя Масловка, 14;15;10.0
Динамо;2-комнатная;http://www.cian.ru/sale/flat/46434547/;Москва, район Хорошевский, Ходынский бул., 2С1;15;10.0
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32742352/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;10.7
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32732602/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;11.2
Динамо;2-комнатная;http://www.cian.ru/sale/flat/46433137/;Москва, район Хорошевский, Ходынский бул., 2С1;15;11.4
Динамо;2-комнатная;http://www.cian.ru/sale/flat/41289605/;Москва, район Аэропорт, Красноармейская ул., 5;10;11.5
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32743174/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;11.6
Динамо;2-комнатная;http://www.cian.ru/sale/flat/37777804/;Москва, район Беговой, ул. Правды, 1/2;11;13.0
Динамо;2-комнатная;http://www.cian.ru/sale/flat/32743054/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;13.2
Динамо;1-комнатная;http://www.cian.ru/sale/flat/21285995/;Москва, район Аэропорт, Ленинградский просп., 36к2;10;16.2
Динамо;2-комнатная;http://www.cian.ru/sale/flat/40609223/;Москва, район Беговой, Ленинградский просп., 28;13;18.9
Динамо;1-комнатная;http://www.cian.ru/sale/flat/21285941/;Москва, район Аэропорт, Ленинградский просп., 36к2;10;19.8
Динамо;2-комнатная;http://www.cian.ru/sale/flat/29210710/;Москва, район Аэропорт, Ленинградский просп., 36к2;5;19.9
Динамо;2-комнатная;http://www.cian.ru/sale/flat/21285935/;Москва, район Аэропорт, Ленинградский просп., 36к2;10;20.7
Динамо;2-комнатная;http://www.cian.ru/sale/flat/21285821/;Москва, район Аэропорт, Ленинградский просп., 36к2;10;31.1
Динамо;2-комнатная;http://www.cian.ru/sale/flat/21285833/;Москва, район Аэропорт, Ленинградский просп., 36к2;10;32.1
Динамо;1-комнатная;http://www.cian.ru/sale/flat/27763630/;Москва, район Савеловский, Петровско-Разумовский проезд, 8;10;5.0
Динамо;1-комнатная;http://www.cian.ru/sale/flat/39743447/;Москва, район Савеловский, Петровско-Разумовский проезд, 8;10;5.0
Динамо;1-комнатная;http://www.cian.ru/sale/flat/46433477/;Москва, район Хорошевский, Ходынский бул., 2С1;15;5.1
Динамо;1-комнатная;http://www.cian.ru/sale/flat/46418612/;Москва, район Беговой, Ленинградский просп., 33А;2;5.5
Динамо;1-комнатная;http://www.cian.ru/sale/flat/22656678/;Москва, район Савеловский, ул. Мишина, 16;9;5.8
Динамо;1-комнатная;http://www.cian.ru/sale/flat/39873959/;Москва, район Савеловский, ул. Верхняя Масловка, 8;8;5.8
Динамо;1-комнатная;http://www.cian.ru/sale/flat/32729596/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;6.0
Динамо;1-комнатная;http://www.cian.ru/sale/flat/32737690/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;6.0
Динамо;1-комнатная;http://www.cian.ru/sale/flat/32739784/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;6.1
Динамо;1-комнатная;http://www.cian.ru/sale/flat/32729614/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;6.1
Динамо;1-комнатная;http://www.cian.ru/sale/flat/46434407/;Москва, район Хорошевский, Ходынский бул., 2С1;15;6.1
Динамо;1-комнатная;http://www.cian.ru/sale/flat/32730100/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;6.2
Динамо;1-комнатная;http://www.cian.ru/sale/flat/32732968/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;6.2
Динамо;1-комнатная;http://www.cian.ru/sale/flat/40615385/;Москва, район Беговой, Ленинградский просп., 33А;5;6.2
Динамо;2-комнатная;http://www.cian.ru/sale/flat/46435117/;Москва, район Хорошевский, Ходынский бул., 2С1;15;6.2
Динамо;1-комнатная;http://www.cian.ru/sale/flat/39041339/;Москва, район Савеловский, Писцовая ул., 13;14;6.3
Динамо;1-комнатная;http://www.cian.ru/sale/flat/23245614/;Москва, район Савеловский, ул. Нижняя Масловка, 20;10;6.3
Динамо;1-комнатная;http://www.cian.ru/sale/flat/32728792/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;6.3
Динамо;1-комнатная;http://www.cian.ru/sale/flat/33794116/;Москва, район Беговой, Ленинградский просп., 33А;2;6.4
Динамо;1-комнатная;http://www.cian.ru/sale/flat/3380221/;Москва, район Беговой, Ленинградский просп., 33А;2;6.4
Динамо;1-комнатная;http://www.cian.ru/sale/flat/46433377/;Москва, район Хорошевский, Ходынский бул., 2С1;15;6.4
Динамо;1-комнатная;http://www.cian.ru/sale/flat/32743030/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;6.4
Динамо;2-комнатная;http://www.cian.ru/sale/flat/46435107/;Москва, район Хорошевский, Ходынский бул., 2С1;15;6.4
Динамо;1-комнатная;http://www.cian.ru/sale/flat/16311034/;Москва, район Беговой, Ленинградский просп., 33А;2;6.5
Динамо;1-комнатная;http://www.cian.ru/sale/flat/36364775/;Москва, район Аэропорт, Планетная ул., 16;12;6.7
Динамо;1-комнатная;http://www.cian.ru/sale/flat/32741290/;Москва, район Хорошевский, Хорошевское ш., вл38а;15;6.7
Динамо;2-комнатная;http://www.cian.ru/sale/flat/46432692/;Москва, район Хорошевский, Ходынский бул., 2С1;15;6.9
Динамо;1-комнатная;http://www.cian.ru/sale/flat/33009892/;Москва, район Беговой, ул. Расковой, 11;11;6.9
Динамо;1-комнатная;http://www.cian.ru/sale/flat/37183678/;Москва, район Савеловский, ул. Нижняя Масловка, 18;11;6.9
Динамо;2-комнатная;http://www.cian.ru/sale/flat/26844490/;Москва, район Аэропорт, Планетная ул., 14;13;7.0
