метро;комнат;ссылка;адрес;минут до метро;цена
Чистые пруды;1-комнатная;http://www.cian.ru/sale/flat/37539430/;Москва, район Красносельский, пер. Даев, 33;5;29.5
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/45696109/;Москва, район Красносельский, Костянский пер., 14;7;27.5
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/44032745/;Москва, район Басманный, ул. Чаплыгина, 15;8;14.9
Чистые пруды;1-комнатная;http://www.cian.ru/sale/flat/27913186/;Москва, район Басманный, Мясницкая ул., 24/7С3;10;15.5
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/39587933/;Москва, район Басманный, Подсосенский пер., 8С2;10;22.0
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/46443169/;Москва, район Басманный, Чистопрудный бул., 9С1;5;22.5
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/21285869/;Москва, район Басманный, Подсосенский пер., 8С2;10;24.4
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/41975172/;Москва, район Басманный, Чистопрудный бул., 12К2;10;25.5
Чистые пруды;1-комнатная;http://www.cian.ru/sale/flat/27913150/;Москва, район Басманный, Мясницкая ул., 24/7С3;10;28.0
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/21308435/;Москва, район Красносельский, пер. Просвирин, 15;10;36.4
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/27913198/;Москва, район Басманный, Мясницкая ул., 24/7С3;10;42.0
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/18715198/;Москва, район Басманный, Чистопрудный бул., 12К2;7;51.7
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/21286097/;Москва, район Басманный, Чистопрудный бул., 12К2;10;54.6
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/21286541/;Москва, район Басманный, Большой Харитоньевский пер., 16-18;10;72.9
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/42791166/;Москва, район Басманный, Подсосенский пер., 3;10;97.5
Чистые пруды;1-комнатная;http://www.cian.ru/sale/flat/37990108/;Москва, район Басманный, Мясницкая ул., 24/7С3;2;11.5
Чистые пруды;1-комнатная;http://www.cian.ru/sale/flat/32437696/;Москва, район Басманный, Мясницкая ул., 24/7С3;5;12.8
Чистые пруды;1-комнатная;http://www.cian.ru/sale/flat/37990114/;Москва, район Басманный, Мясницкая ул., 24/7С3;2;14.8
Чистые пруды;1-комнатная;http://www.cian.ru/sale/flat/32437702/;Москва, район Басманный, Мясницкая ул., 24/7С3;5;14.9
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/39668579/;Москва, район Басманный, Подсосенский пер., 8АС2;15;15.0
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/39332195/;Москва, район Басманный, Подсосенский пер., 8АС2;7;15.0
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/42436428/;Москва, район Басманный, Мясницкая ул., 24/7С3;3;15.2
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/42858258/;Москва, район Басманный, Мясницкая ул., 24/7С3;10;15.5
Чистые пруды;1-комнатная;http://www.cian.ru/sale/flat/37990120/;Москва, район Басманный, Мясницкая ул., 24/7С3;2;15.5
Чистые пруды;1-комнатная;http://www.cian.ru/sale/flat/967481/;Москва, район Басманный, Мясницкая ул., 24/7С3;3;15.5
Чистые пруды;1-комнатная;http://www.cian.ru/sale/flat/44956327/;Москва, район Басманный, Мясницкая ул., 24/7С3;10;15.5
Чистые пруды;1-комнатная;http://www.cian.ru/sale/flat/17905660/;Москва, район Басманный, Мясницкая ул., 24/7С3;2;15.5
Чистые пруды;2-комнатная;http://www.cian.ru/sale/flat/45696109/;Москва, район Красносельский, Костянский пер., 14;7;27.5
