метро;комнат;ссылка;адрес;минут до метро;цена
Каширская;1-комнатная;http://www.cian.ru/sale/flat/19994189/;Москва, район Нагатино-Садовники, ул. Академика Миллионщикова, 18;10;5.9
Каширская;2-комнатная;http://www.cian.ru/sale/flat/40078889/;Москва, район Москворечье-Сабурово, ул. Москворечье, 17;10;6.4
Каширская;1-комнатная;http://www.cian.ru/sale/flat/46413849/;Москва, район Москворечье-Сабурово, Пролетарский просп., 1;10;7.5
Каширская;1-комнатная;http://www.cian.ru/sale/flat/44267700/;Москва, район Москворечье-Сабурово, Пролетарский просп., 3;10;7.5
Каширская;1-комнатная;http://www.cian.ru/sale/flat/29856118/;Москва, район Москворечье-Сабурово, ул. Москворечье, 17;11;5.0
Каширская;1-комнатная;http://www.cian.ru/sale/flat/26003002/;Москва, район Москворечье-Сабурово, Каширское ш., 44К1;10;5.2
Каширская;1-комнатная;http://www.cian.ru/sale/flat/44895823/;Москва, район Москворечье-Сабурово, Каширское ш., 48К1;15;5.2
Каширская;1-комнатная;http://www.cian.ru/sale/flat/39394481/;Москва, район Москворечье-Сабурово, ул. Москворечье, 41К2;12;5.3
Каширская;1-комнатная;http://www.cian.ru/sale/flat/25247362/;Москва, район Нагатино-Садовники, ул. Академика Миллионщикова, 20;12;5.7
Каширская;2-комнатная;http://www.cian.ru/sale/flat/46013772/;Москва, район Москворечье-Сабурово, Каширское ш., 48К1;15;6.3
Каширская;1-комнатная;http://www.cian.ru/sale/flat/26529418/;Москва, район Москворечье-Сабурово, Каширское ш., 26К1;2;6.3
Каширская;2-комнатная;http://www.cian.ru/sale/flat/46630139/;Москва, район Москворечье-Сабурово, ул. Москворечье, 17;11;6.7
Каширская;2-комнатная;http://www.cian.ru/sale/flat/38937263/;Москва, район Москворечье-Сабурово, Пролетарский просп., 4;11;7.5
Каширская;1-комнатная;http://www.cian.ru/sale/flat/38129968/;Москва, район Москворечье-Сабурово, Пролетарский просп., 1;10;7.5
Каширская;1-комнатная;http://www.cian.ru/sale/flat/36574498/;Москва, район Москворечье-Сабурово, Пролетарский просп., 3;15;7.8
Каширская;2-комнатная;http://www.cian.ru/sale/flat/19301650/;Москва, район Москворечье-Сабурово, ул. Москворечье, 13;10;8.3
Каширская;1-комнатная;http://www.cian.ru/sale/flat/43120752/;Москва, район Москворечье-Сабурово, Пролетарский просп., 1;10;8.5
Каширская;2-комнатная;http://www.cian.ru/sale/flat/41269589/;Москва, район Нагатино-Садовники, Старокаширское ш., 4к2;20;9.0
Каширская;1-комнатная;http://www.cian.ru/sale/flat/19968779/;Москва, район Москворечье-Сабурово, ул. Москворечье, 33;10;10.9
Каширская;1-комнатная;http://www.cian.ru/sale/flat/24177066/;Москва, район Москворечье-Сабурово, ул. Москворечье, 33;10;12.7
Каширская;2-комнатная;http://www.cian.ru/sale/flat/43379621/;Москва, район Нагатино-Садовники, ул. Академика Миллионщикова, 20А;15;13.0
Каширская;2-комнатная;http://www.cian.ru/sale/flat/23023284/;Москва, район Нагатино-Садовники, Старокаширское ш., 2К6;7;14.6
Каширская;2-комнатная;http://www.cian.ru/sale/flat/43525781/;Москва, район Нагатино-Садовники, ул. Академика Миллионщикова, 20А;16;16.5
Каширская;1-комнатная;http://www.cian.ru/sale/flat/31769566/;Москва, район Москворечье-Сабурово, ул. Москворечье, 17;11;5.1
Каширская;1-комнатная;http://www.cian.ru/sale/flat/34892626/;Москва, район Нагатино-Садовники, ул. Академика Миллионщикова, 18;16;5.6
Каширская;2-комнатная;http://www.cian.ru/sale/flat/45163493/;Москва, район Москворечье-Сабурово, Пролетарский просп., 7;12;13.6
Каширская;1-комнатная;http://www.cian.ru/sale/flat/42212970/;Москва, район Москворечье-Сабурово, ул. Москворечье, 13;11;5.5
Каширская;2-комнатная;http://www.cian.ru/sale/flat/33799942/;Москва, район Москворечье-Сабурово, ул. Москворечье, 45К1;10;6.1
Каширская;1-комнатная;http://www.cian.ru/sale/flat/37021978/;Москва, район Нагатино-Садовники, ул. Академика Миллионщикова, 31;10;7.0
