метро;комнат;ссылка;адрес;минут до метро;цена
Планерная;1-комнатная;http://www.cian.ru/sale/flat/45804449/;Москва, район Северное Тушино, ул. Вилиса Лациса, 11К4;7;5.2
Планерная;2-комнатная;http://www.cian.ru/sale/flat/42113094/;Москва, район Северное Тушино, ул. Героев Панфиловцев, 27К1;5;8.4
Планерная;2-комнатная;http://www.cian.ru/sale/flat/19472206/;Москва, район Северное Тушино, ул. Героев Панфиловцев, 16К2;5;8.5
Планерная;1-комнатная;http://www.cian.ru/sale/flat/19033336/;Москва, район Северное Тушино, Туристская ул., 16к4;10;8.5
Планерная;1-комнатная;http://www.cian.ru/sale/flat/40475003/;Москва, район Северное Тушино, ул. Вилиса Лациса, 25;10;8.8
Планерная;2-комнатная;http://www.cian.ru/sale/flat/46439597/;Москва, район Северное Тушино, ул. Вилиса Лациса, 13К1;5;8.9
Планерная;1-комнатная;http://www.cian.ru/sale/flat/39542249/;Москва, район Северное Тушино, ул. Вилиса Лациса, 27К3;14;8.9
Планерная;2-комнатная;http://www.cian.ru/sale/flat/17237278/;Москва, район Северное Тушино, ул. Вилиса Лациса, 9К1;7;9.2
Планерная;2-комнатная;http://www.cian.ru/sale/flat/31531072/;Москва, район Северное Тушино, ул. Героев Панфиловцев, 22К2;15;9.2
Планерная;2-комнатная;http://www.cian.ru/sale/flat/38655449/;Москва, район Северное Тушино, Планерная ул., 24К1;7;9.4
Планерная;2-комнатная;http://www.cian.ru/sale/flat/36352883/;Москва, район Северное Тушино, ул. Фомичевой, 13;7;9.5
Планерная;2-комнатная;http://www.cian.ru/sale/flat/19090702/;Москва, район Северное Тушино, ул. Свободы, 81С5;2;9.8
Планерная;1-комнатная;http://www.cian.ru/sale/flat/12556030/;Москва, район Северное Тушино, Планерная ул., 5К5;4;10.2
Планерная;2-комнатная;http://www.cian.ru/sale/flat/39192191/;Москва, район Северное Тушино, ул. Вилиса Лациса, 27;12;10.6
Планерная;2-комнатная;http://www.cian.ru/sale/flat/41264141/;Москва, район Северное Тушино, ул. Вилиса Лациса, 5К1;3;11.1
Планерная;2-комнатная;http://www.cian.ru/sale/flat/37790062/;Москва, район Северное Тушино, ул. Вилиса Лациса, 27;10;11.5
Планерная;2-комнатная;http://www.cian.ru/sale/flat/37980208/;Москва, район Северное Тушино, Туристская ул., 33К1;15;11.6
Планерная;2-комнатная;http://www.cian.ru/sale/flat/37750624/;Москва, район Северное Тушино, Туристская ул., 33;13;12.2
Планерная;2-комнатная;http://www.cian.ru/sale/flat/46592527/;Москва, район Северное Тушино, Туристская ул., 33К2;10;12.8
